"OCV, V","SOC, %"
2.6,0.0
2.6042,0.009081047529225545
2.6087,0.023419543627925008
2.6132,0.03775803972662447
2.6177,0.052096535825323934
2.6222,0.06643503192402339
2.6267,0.08077352802272285
2.6312,0.09511202412142232
2.6356,0.10945052022012178
2.6402,0.12378901631882125
2.6445,0.1381275124175207
2.6488,0.15246600851622016
2.6532,0.16680450461491964
2.6575,0.18114300071361908
2.6618,0.19548149681231855
2.666,0.20981999291101802
2.6703,0.2241584890097175
2.6745,0.23849698510841696
2.6786,0.2528354812071164
2.6827,0.2671739773058158
2.6868,0.28151247340451535
2.6908,0.29585096950321477
2.6948,0.3101894656019143
2.6988,0.3245279617006137
2.7027,0.3388664577993132
2.7065,0.35320495389801265
2.7103,0.3675434499967121
2.7142,0.3818903854692114
2.718,0.3962373209417106
2.7216,0.41058425641420987
2.7253,0.42493119188670914
2.7289,0.4392781273592084
2.7325,0.45362506283170767
2.7359,0.46797199830420694
2.7394,0.4823189337767062
2.7429,0.49666586924920547
2.7463,0.5110043653479048
2.7497,0.5253513008204042
2.753,0.5396982362929034
2.7563,0.5540451717654027
2.7596,0.5683921072379019
2.7628,0.5827390427104012
2.766,0.5970859781829004
2.7692,0.6114244742816
2.7723,0.6257714097540992
2.7753,0.6401183452265985
2.7784,0.6544652806990976
2.7814,0.6688122161715969
2.7844,0.6831591516440961
2.7873,0.6975060871165955
2.7901,0.7118530225890947
2.793,0.726199958061594
2.7958,0.7405468935340932
2.7986,0.7548938290065925
2.8014,0.7692407644790917
2.804,0.7835876999515909
2.8067,0.7979346354240903
2.8093,0.8122815708965895
2.8119,0.8266285063690888
2.8144,0.840975441841588
2.8169,0.8553223773140873
2.8195,0.8696693127865865
2.8219,0.8840162482590859
2.8244,0.8983631837315851
2.8268,0.9127101192040844
2.8291,0.9270570546765836
2.8315,0.9414039901490829
2.8337,0.9557509256215821
2.836,0.9700978610940815
2.8382,0.9844447965665807
2.8403,0.99879173203908
2.8425,1.0131386675115792
2.8447,1.0274856029840784
2.8468,1.0418325384565776
2.8489,1.0561794739290769
2.851,1.070526409401576
2.853,1.0848733448740755
2.855,1.0992202803465747
2.857,1.113567215819074
2.8589,1.1279141512915731
2.861,1.1422610867640726
2.8629,1.1566080222365718
2.8647,1.170954957709071
2.8666,1.1853018931815702
2.8685,1.1996488286540696
2.8704,1.2139957641265688
2.8721,1.228342699599068
2.8739,1.2426896350715673
2.8757,1.2570365705440667
2.8775,1.271383506016566
2.8792,1.2857304414890651
2.881,1.3000773769615643
2.8827,1.3144243124340638
2.8844,1.3287712479065628
2.8861,1.343118183379062
2.8877,1.3574651188515614
2.8894,1.3718120543240606
2.891,1.3861589897965598
2.8927,1.400505925269059
2.8943,1.4148528607415582
2.8959,1.4291997962140577
2.8975,1.443546731686557
2.8991,1.457893667159056
2.9006,1.4722406026315555
2.9022,1.4865875381040548
2.9037,1.500934473576554
2.9052,1.5152814090490532
2.9068,1.5296283445215524
2.9083,1.5439752799940518
2.9098,1.558322215466551
2.9113,1.5726691509390502
2.9127,1.5870160864115497
2.9141,1.6013630218840489
2.9156,1.615709957356548
2.917,1.6300568928290473
2.9185,1.6444038283015465
2.9199,1.658750763774046
2.9213,1.6730976992465452
2.9227,1.6874446347190444
2.9241,1.7017915701915438
2.9256,1.716138505664043
2.9269,1.7304854411365422
2.9283,1.7448323766090414
2.9297,1.7591793120815407
2.931,1.7735262475540396
2.9323,1.7878731830265389
2.9336,1.8022201184990383
2.935,1.8165670539715375
2.9364,1.8309139894440367
2.9376,1.845260924916536
2.9389,1.8596078603890354
2.9402,1.8739547958615346
2.9415,1.8883017313340338
2.9428,1.902648666806533
2.944,1.9169956022790324
2.9453,1.9313425377515316
2.9466,1.9456894732240309
2.9479,1.96003640869653
2.949,1.9743833441690295
2.9502,1.9887302796415287
2.9515,2.003077215114028
2.9528,2.0174241505865274
2.9539,2.0317710860590266
2.9552,2.0461180215315258
2.9563,2.060464957004025
2.9576,2.074811892476524
2.9587,2.0891588279490234
2.9598,2.1035057634215226
2.961,2.1178526988940223
2.9622,2.1321996343665215
2.9633,2.1465465698390207
2.9645,2.16089350531152
2.9656,2.175240440784019
