bat_num,temp,profile,U_start_V,U_end_V,file_name,Q_Ah,eta,OCV_file_name,SOC_start,SOC_end,SOH
5,30,WLTC,4.112830000000001,3.90271,5_+30_WLTC_01.csv,3.430343814814815,0.9925083816880632,OCV_5_+30.csv,96.41578417315097,70.2912972237085,98.00982328042328
5,30,WLTC,3.90271,3.68821,5_+30_WLTC_02.csv,3.430343814814815,0.9925083816880632,OCV_5_+30.csv,70.2912972237085,49.47705706164136,98.00982328042328
5,30,WLTC,3.68821,3.53972,5_+30_WLTC_03.csv,3.430343814814815,0.9925083816880632,OCV_5_+30.csv,49.47705706164136,29.66291911371834,98.00982328042328
1,35,impulse_72_s,4.1128100000000005,4.10557,1_+35_impulse_72_s_01.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,96.23228938682516,95.44752045585314,94.04143148148154
1,35,impulse_144_s,4.10557,4.09536,1_+35_impulse_144_s_02.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,95.44752045585314,94.0164305212188,94.04143148148154
1,35,impulse_288_s,4.09536,4.08127,1_+35_impulse_288_s_03.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,94.0164305212188,90.9332825275519,94.04143148148154
1,35,impulse_72_s,4.08127,4.07697,1_+35_impulse_72_s_04.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,90.9332825275519,89.65641370987301,94.04143148148154
1,35,impulse_144_s,4.07697,4.06388,1_+35_impulse_144_s_05.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,89.65641370987301,86.12281413923861,94.04143148148154
1,35,impulse_288_s,4.06388,4.024150000000001,1_+35_impulse_288_s_06.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,86.12281413923861,81.30031964324989,94.04143148148154
1,35,impulse_72_s,4.024150000000001,4.012780000000001,1_+35_impulse_72_s_07.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,81.30031964324989,80.23370938460745,94.04143148148154
1,35,impulse_144_s,4.012780000000001,3.99032,1_+35_impulse_144_s_08.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,80.23370938460745,78.19228393622508,94.04143148148154
1,35,impulse_288_s,3.99032,3.9499,1_+35_impulse_288_s_09.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,78.19228393622508,74.33168394867727,94.04143148148154
1,35,impulse_72_s,3.9499,3.94108,1_+35_impulse_72_s_10.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,74.33168394867727,73.40493099277046,94.04143148148154
1,35,impulse_144_s,3.94108,3.92446,1_+35_impulse_144_s_11.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,73.40493099277046,71.52415746418525,94.04143148148154
1,35,impulse_288_s,3.92446,3.89389,1_+35_impulse_288_s_12.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,71.52415746418525,67.68077379920501,94.04143148148154
1,35,impulse_72_s,3.89389,3.886060000000001,1_+35_impulse_72_s_13.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,67.68077379920501,66.65785417876359,94.04143148148154
