"OCV, V","SOC, %"
2.6,0.0
2.6009,0.005975575416872854
2.6041,0.019765364840298342
2.6074,0.033547042622887026
2.6105,0.04732872040547571
2.6137,0.061110398188064394
2.6169,0.07490018761148988
2.62,0.08868186539407857
2.6232,0.10246354317666727
2.6262,0.11625333260009275
2.6293,0.13003501038268145
2.6324,0.14382479980610693
2.6355,0.15760647758869561
2.6385,0.1713881553712843
2.6416,0.18517794479470978
2.6446,0.19896773421813527
2.6476,0.21275752364156075
2.6506,0.22654731306498624
2.6536,0.24032899084757495
2.6566,0.25411878027100043
2.6595,0.2679004580535891
2.6623,0.2816902474770146
2.6652,0.2954719252596033
2.6681,0.30926171468302877
2.671,0.3230515041064543
2.6737,0.33684129352987974
2.6766,0.35063108295330525
2.6794,0.3644208723767307
2.6822,0.3782106618001562
2.6849,0.39200045122358174
2.6876,0.40579024064700725
2.6903,0.4195800300704327
2.693,0.4333698194938582
2.6957,0.4471596089172837
2.6983,0.4609493983407092
2.7009,0.4747310761232979
2.7035,0.48852086554672336
2.7061,0.5023106549701488
2.7088,0.5161004443935744
2.7113,0.5298902338169998
2.7138,0.5436800232404253
2.7164,0.5574698126638509
2.7189,0.5712596020872763
2.7214,0.5850493915107018
2.7239,0.5988391809341272
2.7263,0.6126289703575528
2.7289,0.6264187597809783
2.7312,0.6402085492044037
2.7336,0.6539983386278292
2.7361,0.6677881280512548
2.7384,0.6815779174746802
2.7408,0.6953677068981057
2.7431,0.7091574963215312
2.7454,0.7229472857449567
2.7478,0.7367370751683822
2.75,0.7505268645918076
2.7523,0.7643166540152332
2.7544,0.7781064434386586
2.7567,0.7918962328620842
2.7589,0.8056860222855097
2.761,0.8194758117089352
2.7633,0.8332656011323606
2.7654,0.8470553905557862
2.7676,0.8608451799792116
2.7697,0.8746349694026372
2.7719,0.8884247588260625
2.7739,0.9022145482494881
2.7759,0.9160043376729136
2.778,0.9297941270963391
2.78,0.9435839165197645
2.7821,0.95737370594319
2.7841,0.9711634953666155
