"OCV, V","SOC, %"
2.6,0.0
2.6011,0.006564748219939732
2.6047,0.021714167188903316
2.6083,0.0368635861578669
2.6118,0.052013005126830485
2.6153,0.06716242409579407
2.6188,0.08231184306475765
2.6224,0.09746126203372124
2.6259,0.11261068100268483
2.6293,0.12776009997164842
2.6328,0.142909518940612
2.6362,0.15805893790957556
2.6396,0.17320835687853917
2.643,0.18835777584750277
2.6463,0.20350719481646634
2.6496,0.21865661378542992
2.6529,0.2338060327543935
2.6562,0.2489554517233571
2.6595,0.26410487069232064
2.6628,0.27925428966128424
2.6661,0.29440370863024784
2.6692,0.3095531275992114
2.6724,0.32470254656817504
2.6756,0.3398519655371386
2.6787,0.3550013845061022
2.6818,0.3701508034750658
2.6849,0.38530022244402934
2.688,0.400449641412993
2.691,0.41559906038195654
2.694,0.43074847935092014
2.697,0.4458978983198837
2.7,0.4610473172888473
2.703,0.4761967362578109
2.706,0.49134615522677444
2.7088,0.506495574195738
2.7116,0.5216539098327166
2.7145,0.5368033288016802
2.7173,0.5519527477706438
2.7201,0.5671021667396074
2.7229,0.582251585708571
2.7256,0.5974010046775345
2.7283,0.6125504236464981
2.731,0.6276998426154617
2.7336,0.6428492615844253
2.7362,0.657998680553389
2.7388,0.6731480995223524
2.7415,0.688297518491316
2.744,0.7034469374602796
2.7466,0.7185963564292432
2.7491,0.7337457753982068
2.7515,0.7488951943671704
2.754,0.764044613336134
2.7564,0.7791940323050977
2.7589,0.7943434512740611
2.7613,0.8095017869110398
2.7637,0.8246601225480185
2.7661,0.839818458184997
2.7685,0.8549767938219757
2.7708,0.8701351294589543
2.7731,0.885293465095933
2.7754,0.9004518007329118
2.7776,0.9156101363698904
2.7798,0.930759555338854
2.7821,0.9459089743078176
2.7842,0.9610583932767811
2.7865,0.9762078122457447
2.7886,0.9913572312147083
2.7908,1.006515566851687
2.7929,1.0216739024886656
2.7949,1.0368322381256443
2.797,1.051990573762623
2.7991,1.0671399927315866
2.8012,1.082298328368565
2.8031,1.0974566640055436
2.8053,1.1126060829745072
2.8073,1.127764418611486
2.8092,1.1429227542484646
2.8111,1.1580810898854432
2.8131,1.1732394255224219
2.815,1.1883977611594005
2.8169,1.2035560967963792
2.8188,1.2187144324333579
2.8205,1.2338727680703365
2.8224,1.2490221870393
2.8242,1.2641716060082635
2.826,1.2793299416452422
2.8279,1.2944882772822208
2.8296,1.3096376962511844
2.8314,1.324787115220148
2.8331,1.3399365341891116
2.8348,1.3550948698260903
2.8366,1.370253205463069
2.8382,1.3854115411000476
2.84,1.400560960069011
2.8417,1.4157192957059896
2.8434,1.4308776313429683
2.8449,1.446035966979947
2.8465,1.4611853859489106
2.8482,1.4763437215858892
2.8498,1.4914931405548528
2.8514,1.5066514761918315
2.8529,1.5218098118288104
2.8545,1.5369681474657888
2.856,1.5521264831027675
2.8576,1.567275902071731
2.8591,1.5824342377087095
2.8606,1.5975925733456884
2.8621,1.6127509089826668
2.8636,1.6279092446196457
2.8651,1.6430675802566241
2.8666,1.658225915893603
2.868,1.6733842515305815
2.8693,1.6885425871675603
2.8709,1.7037009228045388
2.8722,1.7188592584415174
2.8737,1.7340175940784959
2.8751,1.7491670130474597
2.8765,1.7643253486844381
2.8779,1.779483684321417
2.8793,1.7946420199583955
2.8807,1.8098003555953743
2.882,1.824958691232353
2.8833,1.8401170268693317
2.8847,1.8552753625063103
2.8861,1.8704336981432887
2.8874,1.8855920337802676
2.8887,1.900750369417246
2.89,1.915908705054225
2.8913,1.9310670406912034
2.8926,1.9462253763281823
2.8939,1.9613837119651607
2.8951,1.9765331309341243
2.8964,1.991691466571103
2.8977,2.0068498022080816
2.8989,2.0220081378450603
2.9001,2.037157556814024
2.9014,2.0523158924510025
2.9026,2.067474228087981
2.9039,2.08263256372496
2.9051,2.0977908993619385
2.9063,2.1129403183309017
2.9075,2.128098653967881
2.9087,2.143256989604859
2.9099,2.158415325241838
2.9111,2.1735736608788163
2.9123,2.1887319965157954
2.9135,2.2038903321527736
2.9148,2.2190486677897523
2.9159,2.234207003426731
2.917,2.2493653390637096
2.9181,2.264514758032673
2.9193,2.279673093669652
2.9205,2.2948314293066305
2.9216,2.309989764943609
2.9227,2.325148100580588
2.9238,2.3402975195495515
2.9249,2.35545585518653
2.9261,2.3706141908235088
2.9272,2.3857725264604874
2.9283,2.400921945429451
2.9293,2.4160802810664297
2.9305,2.4312386167034084
2.9316,2.446396952340387
2.9326,2.4615552879773657
2.9338,2.4767136236143443
2.9348,2.491871959251323
2.9359,2.5070302948883016
2.937,2.5221886305252803
2.938,2.537346966162259
2.9391,2.552496385131222
2.9401,2.5676547207682012
2.9412,2.5828130564051794
2.9423,2.5979713920421585
2.9433,2.6131297276791368
2.9443,2.628288063316116
