"OCV, V","SOC, %"
2.6,0.0
2.6023,0.008107757682996201
2.6061,0.023309803338501668
2.6098,0.038511848994007135
2.6135,0.0537138946495126
2.6172,0.06891594030501808
2.6208,0.08411798596052354
2.6245,0.09932003161602901
2.6282,0.11452207727153448
2.6318,0.12972412292703994
2.6355,0.14492616858254542
2.6391,0.16012821423805088
2.6428,0.17533025989355636
2.6463,0.1905323055490618
2.6499,0.2057432988476826
2.6535,0.2209542921463034
2.657,0.23616528544492418
2.6605,0.251376278743545
2.664,0.26658727204216576
2.6674,0.28179826534078656
2.6709,0.29700925863940736
2.6742,0.3122202519380281
2.6776,0.3274312452366489
2.681,0.3426422385352697
2.6844,0.3578532318338905
2.6876,0.37306422513251125
2.6909,0.38827521843113205
2.6942,0.40348621172975285
2.6974,0.4186972050283736
2.7005,0.43390819832699445
2.7038,0.4491191916256152
2.7069,0.46433018492423606
2.71,0.4795411782228568
2.7131,0.4947521715214776
2.7162,0.5099631648200984
2.7193,0.5251741581187191
2.7223,0.5403851514173399
2.7253,0.5555961447159607
2.7281,0.5708071380145815
2.7311,0.5860181313132024
2.7339,0.6012291246118231
2.7369,0.6164401179104438
2.7397,0.6316511112090647
2.7425,0.6468621045076854
2.7453,0.6620730978063063
2.748,0.677284091104927
2.7507,0.6924950844035479
2.7534,0.7077060777021686
2.7562,0.7229170710007895
2.7589,0.7381280642994102
2.7614,0.753339057598031
2.7641,0.7685500508966517
2.7666,0.7837610441952726
2.7692,0.7989720374938934
2.7717,0.8141830307925141
2.7742,0.8293940240911349
2.7767,0.8446050173897558
2.7792,0.8598160106883764
2.7816,0.8750270039869973
2.784,0.8902379972856181
2.7864,0.905448990584239
2.7887,0.9206599838828596
2.791,0.9358709771814805
2.7934,0.9510819704801012
2.7956,0.9662929637787221
2.7979,0.9815039570773428
2.8001,0.9967149503759636
2.8024,1.0119259436745844
2.8045,1.027136936973205
2.8067,1.042347930271826
2.8088,1.0575589235704468
2.811,1.0727699168690676
2.8131,1.0879809101676883
2.8152,1.1031919034663091
2.8173,1.11840289676493
2.8193,1.1336138900635508
2.8213,1.1488248833621715
2.8234,1.1640358766607923
2.8254,1.1792468699594132
2.8272,1.194457863258034
2.8292,1.2096688565566547
2.8311,1.2248798498552755
2.833,1.2400908431538964
2.8349,1.255301836452517
2.8367,1.2705128297511379
2.8385,1.2857238230497585
2.8404,1.3009348163483794
2.8422,1.3161458096470002
2.8439,1.3313568029456209
2.8457,1.3465677962442417
2.8474,1.3617787895428626
2.8492,1.3769897828414832
2.8509,1.392200776140104
2.8526,1.407411769438725
2.8543,1.4226227627373456
2.8559,1.4378337560359664
2.8577,1.4530447493345873
2.8592,1.4682557426332081
2.8608,1.4834667359318288
2.8624,1.4986777292304496
2.8641,1.5138887225290705
2.8657,1.5290997158276913
2.8673,1.544310709126312
2.8688,1.5595217024249328
2.8704,1.5747326957235537
2.8719,1.5899436890221743
2.8734,1.6051546823207954
2.8749,1.620365675619416
2.8765,1.6355766689180367
2.878,1.6507876622166577
2.8794,1.6659986555152784
2.8809,1.681209648813899
2.8824,1.6964206421125199
2.8839,1.7116316354111407
2.8853,1.7268426287097616
2.8867,1.7420536220083822
2.8881,1.757264615307003
2.8896,1.772475608605624
2.891,1.7876866019042446
2.8924,1.8028975952028654
2.8937,1.8181085885014863
2.8951,1.833319581800107
2.8965,1.8485305750987275
2.8978,1.8637415683973486
2.8992,1.8789525616959692
2.9005,1.8941635549945903
2.9018,1.909374548293211
2.9032,1.9245855415918316
2.9044,1.9397965348904527
2.9058,1.9550075281890733
2.9071,1.970218521487694
2.9084,1.985429514786315
2.9096,2.0006405080849357
2.9109,2.0158515013835565
2.9121,2.0310624946821774
2.9134,2.046273487980798
2.9147,2.061484481279419
2.9159,2.0766954745780395
2.9171,2.0919064678766603
2.9183,2.107117461175281
2.9196,2.122328454473902
2.9208,2.1375394477725225
2.922,2.1527504410711438
2.9232,2.167961434369764
2.9244,2.1831724276683855
2.9256,2.198383420967006
2.9267,2.2135944142656268
2.9279,2.2288054075642476
2.9291,2.2440164008628685
2.9303,2.259227394161489
2.9314,2.27443838746011
2.9326,2.2896493807587306
2.9338,2.3048603740573514
2.9349,2.3200713673559723
2.936,2.335282360654593
2.9371,2.350493353953214
2.9382,2.3657043472518344
2.9393,2.3809153405504553
2.9405,2.396126333849076
2.9416,2.411337327147697
2.9427,2.426548320446318
2.9438,2.4417593137449387
2.9449,2.456970307043559
2.9459,2.47218130034218
2.947,2.487392293640801
2.9481,2.5026032869394217
2.9491,2.5178142802380425
2.9502,2.5330252735366634
2.9512,2.548236266835284
2.9523,2.563447260133905
2.9533,2.5786582534325255
2.9544,2.5938692467311464
2.9555,2.6090802400297672
2.9565,2.624291233328388
2.9575,2.6395022266270085
2.9584,2.65471321992563
2.9595,2.66992421322425
2.9605,2.6851352065228715
2.9616,2.700346199821492
2.9626,2.715557193120113
2.9636,2.7307681864187336
2.9646,2.7459791797173545
2.9656,2.761190173015975
2.9665,2.7764011663145958
2.9675,2.7916121596132166
2.9684,2.8068231529118375
2.9694,2.8220341462104583
2.9704,2.837245139509079
2.9714,2.8524561328077
2.9723,2.8676671261063205
2.9734,2.8828781194049413
2.9743,2.898089112703562
2.9752,2.913300106002183
2.9761,2.9285110993008034
2.977,2.9437220925994247
2.978,2.958933085898045
2.9789,2.9741440791966665
2.9799,2.989355072495287
2.9807,3.0045660657939077
2.9817,3.0197770590925286
2.9826,3.0349880523911494
2.9835,3.05019904568977
2.9844,3.065410038988391
2.9853,3.0806210322870116
2.9862,3.0958320255856324
2.9871,3.1110430188842533
2.988,3.126254012182874
2.9889,3.1414650054814945
2.9898,3.1566759987801154
2.9907,3.1718869920787367
2.9915,3.187097985377357
2.9924,3.202308978675978
2.9933,3.217519971974599
2.9942,3.2327309652732192
2.9951,3.2479419585718405
2.9958,3.2631529518704614
2.9966,3.278363945169082
2.9976,3.2935749384677027
2.9984,3.3087859317663235
2.9993,3.323996925064944
3.0,3.3392079183635652
3.0009,3.354418911662186
3.0017,3.3696299049608065
3.0025,3.3848408982594274
3.0033,3.400051891558048
3.0042,3.4152628848566695
3.005,3.43047387815529
3.0058,3.445684871453911
3.0066,3.460895864752531
3.0075,3.476106858051152
3.0082,3.4913178513497725
3.009,3.506528844648394
3.0098,3.5217398379470146
3.0106,3.5369508312456355
3.0114,3.552161824544256
3.0123,3.5673728178428767
3.0131,3.582583811141498
3.0139,3.5977948044401185
3.0145,3.6130057977387393
3.0154,3.62821679103736
3.0162,3.6434277843359806
3.0169,3.6586387776346014
3.0177,3.6738497709332227
3.0186,3.689060764231843
3.0192,3.704271757530464
3.0201,3.719482750829085
3.0209,3.7346937441277053
3.0216,3.7499047374263266
3.0223,3.7651157307249474
3.0231,3.780326724023568
3.0237,3.7955377173221887
3.0245,3.8107487106208096
3.0252,3.825959703919431
3.0261,3.8411706972180513
3.0268,3.856381690516672
3.0275,3.8715926838152925
3.0282,3.8868036771139134
3.0289,3.902014670412534
3.0297,3.9172256637111555
3.0304,3.932436657009776
3.0311,3.947647650308397
3.0318,3.9628586436070172
3.0326,3.978069636905638
3.0332,3.9932806302042594
3.0339,4.00849162350288
3.0346,4.023702616801501
3.0353,4.0389136101001215
3.0361,4.054124603398742
3.0367,4.069335596697362
3.0374,4.084546589995984
3.0381,4.099757583294605
3.0388,4.114968576593226
3.0394,4.130179569891846
3.0402,4.145390563190467
3.0409,4.160601556489088
3.0416,4.175812549787708
3.0422,4.191023543086329
3.0429,4.20623453638495
3.0435,4.221445529683571
3.0442,4.236656522982192
3.0448,4.251867516280813
3.0455,4.2670785095794335
3.0463,4.282289502878054
3.0469,4.297500496176674
3.0475,4.312711489475295
3.0482,4.327922482773917
3.0489,4.343133476072538
3.0496,4.358344469371158
3.0502,4.373555462669779
3.0508,4.388766455968399
3.0514,4.40397744926702
3.052,4.419188442565641
3.0526,4.434399435864262
3.0533,4.449610429162883
3.054,4.464821422461504
3.0546,4.480032415760124
3.0553,4.495243409058745
3.0559,4.510454402357366
3.0565,4.525665395655986
3.0571,4.540876388954607
3.0577,4.556087382253228
3.0584,4.571298375551849
3.059,4.58650936885047
3.0596,4.6017203621490905
3.0603,4.616931355447711
3.0609,4.632142348746332
3.0615,4.647353342044953
3.0621,4.662564335343574
3.0627,4.677775328642195
3.0632,4.692986321940816
3.0639,4.708197315239436
3.0644,4.7234083085380565
3.0651,4.738619301836677
3.0657,4.753830295135299
3.0662,4.769041288433919
3.0668,4.78425228173254
3.0675,4.799463275031161
3.0681,4.814674268329782
3.0687,4.8298852616284025
3.0693,4.845096254927023
3.0699,4.860307248225644
3.0704,4.875518241524265
3.071,4.890729234822885
3.0716,4.905940228121506
3.0722,4.921151221420128
3.0728,4.9363622147187485
3.0734,4.951573208017368
3.0739,4.966784201315989
3.0745,4.98199519461461
3.0751,4.997206187913231
3.0756,5.012417181211852
3.0762,5.027628174510473
3.0769,5.042839167809094
3.0774,5.058050161107714
3.078,5.073261154406334
3.0785,5.088472147704956
3.0791,5.103683141003577
3.0796,5.118894134302197
3.0802,5.134105127600818
3.0808,5.149316120899439
3.0813,5.16452711419806
3.0819,5.17973810749668
3.0825,5.194949100795301
3.083,5.210160094093922
3.0836,5.225371087392543
3.0841,5.240582080691164
3.0847,5.255793073989785
3.0852,5.2710040672884055
3.0858,5.286215060587026
3.0863,5.301426053885646
3.0869,5.316637047184267
3.0874,5.331848040482889
3.0881,5.347059033781509
3.0886,5.36227002708013
3.0892,5.377481020378751
3.0896,5.3926920136773715
3.0902,5.407903006975992
3.0908,5.423114000274613
3.0913,5.438324993573234
3.0918,5.453535986871855
3.0923,5.468746980170476
3.0929,5.483957973469096
3.0935,5.4991689667677175
3.0941,5.514379960066338
3.0945,5.529590953364958
3.0951,5.544801946663579
3.0957,5.5600129399622
3.0962,5.575223933260822
3.0967,5.590434926559442
3.0972,5.605645919858063
3.0978,5.6208569131566835
3.0982,5.636067906455304
3.0988,5.651278899753924
3.0994,5.666489893052546
3.0999,5.681700886351167
3.1004,5.696911879649788
3.1009,5.712122872948408
3.1013,5.727333866247029
3.102,5.74254485954565
3.1025,5.757755852844271
3.103,5.772966846142891
3.1036,5.788177839441512
3.1041,5.803388832740133
3.1046,5.818599826038754
3.1051,5.8338108193373746
3.1056,5.849021812635995
3.1061,5.864232805934616
3.1067,5.879443799233237
3.1073,5.894654792531857
3.1078,5.909865785830479
3.1083,5.9250767791291
3.1088,5.94028777242772
3.1094,5.9554987657263405
3.1099,5.970709759024961
3.1104,5.985920752323582
3.1109,6.001131745622203
3.1115,6.016342738920824
3.112,6.031553732219445
3.1125,6.046764725518066
3.113,6.061975718816686
3.1134,6.077186712115307
3.1141,6.092397705413928
3.1146,6.107608698712549
3.115,6.122819692011169
3.1156,6.13803068530979
3.1161,6.153241678608411
3.1167,6.168452671907032
3.1172,6.1836636652056525
3.1177,6.198874658504273
3.1182,6.214085651802894
3.1187,6.229296645101515
3.1193,6.244507638400136
3.1198,6.259718631698756
3.1204,6.274929624997378
3.1209,6.2901406182959985
3.1214,6.305351611594618
3.1219,6.32056260489324
3.1224,6.33577359819186
3.1229,6.350984591490481
3.1234,6.366195584789103
3.1239,6.381406578087723
3.1245,6.3966175713863445
3.1249,6.411828564684964
3.1255,6.427039557983585
3.1259,6.442250551282205
3.1264,6.457461544580827
3.127,6.472672537879448
3.1276,6.487883531178068
3.128,6.50309452447669
3.1286,6.5183055177753095
3.129,6.53351651107393
3.1296,6.548727504372552
3.1301,6.563938497671172
3.1305,6.579149490969794
3.1311,6.594360484268414
3.1316,6.609571477567035
3.1321,6.624782470865656
3.1326,6.639993464164276
3.1331,6.655204457462897
3.1336,6.670415450761517
3.1341,6.685626444060139
3.1346,6.70083743735876
3.1352,6.71604843065738
3.1357,6.7312594239560015
3.1362,6.7464704172546215
3.1367,6.761681410553242
3.1373,6.776892403851862
3.1378,6.792103397150484
3.1383,6.807314390449106
3.1388,6.822525383747726
3.1393,6.837736377046347
3.1398,6.852947370344967
3.1404,6.868158363643588
3.1408,6.883369356942209
3.1414,6.898580350240829
3.1419,6.913791343539451
3.1424,6.929002336838071
3.1429,6.944213330136692
3.1434,6.9594243234353135
3.1439,6.974635316733933
3.1444,6.989846310032554
3.145,7.005057303331174
3.1455,7.020268296629796
3.146,7.035479289928418
3.1464,7.050690283227038
3.1469,7.065901276525659
3.1474,7.0811122698242785
3.148,7.0963232631229
