"OCV, V","SOC, %"
2.6,0.0
2.6025,0.008600060796182094
2.6061,0.023776638671890286
2.6098,0.038953216547598486
2.6134,0.054129794423306676
2.6171,0.06930637229901487
2.6208,0.08448295017472307
2.6243,0.09965952805043125
2.6279,0.11483610592613945
2.6314,0.13001268380184763
2.635,0.14518926167755586
2.6385,0.16036583955326406
2.642,0.17555135008222267
2.6456,0.19073686061118125
2.649,0.20592237114013984
2.6524,0.22110788166909848
2.6558,0.23629339219805712
2.6593,0.2514789027270157
2.6626,0.2666554806027239
2.666,0.2818409911316825
2.6694,0.29701756900739074
2.6728,0.3122030795363493
2.676,0.3273885900653079
2.6792,0.3425651679410161
2.6825,0.3577506784699747
2.6858,0.3729361889989334
2.6889,0.38812169952789194
2.6921,0.40330721005685055
2.6953,0.41848378793255875
2.6984,0.43366929846151736
2.7015,0.44885480899047603
2.7045,0.46404031951943453
2.7077,0.4792258300483932
2.7107,0.4944113405773518
2.7137,0.5095968511063105
2.7166,0.5247823616352689
2.7195,0.5399678721642276
2.7224,0.5551533826931863
2.7253,0.5703388932221448
2.7281,0.5855244037511035
2.731,0.600709914280062
2.7338,0.6158954248090207
2.7365,0.6310809353379793
2.7392,0.6462664458669379
2.7419,0.6614519563958965
2.7446,0.6766374669248552
2.7472,0.6918229774538137
2.75,0.7070084879827724
2.7525,0.7221939985117309
2.7551,0.7373795090406895
2.7577,0.7525650195696482
2.7602,0.7677505300986068
2.7628,0.7829360406275654
2.7653,0.798121551156524
2.7677,0.8133070616854827
2.7702,0.8284925722144412
2.7726,0.8436780827433997
2.7749,0.8588635932723585
2.7774,0.8740491038013171
2.7797,0.8892346143302757
2.782,0.9044201248592343
2.7844,0.9196056353881928
2.7867,0.9347911459171515
2.7889,0.9499766564461101
2.7911,0.9651621669750686
2.7933,0.9803476775040274
2.7955,0.9955331880329858
2.7977,1.0107186985619445
2.7999,1.0259042090909032
2.802,1.0410897196198616
2.8041,1.0562752301488203
2.8062,1.071460740677779
2.8082,1.0866462512067376
2.8103,1.1018317617356963
2.8123,1.1170172722646547
2.8144,1.1322027827936134
2.8164,1.147388293322572
2.8183,1.1625738038515305
2.8202,1.1777593143804892
2.8222,1.1929448249094479
2.8242,1.2081303354384065
2.826,1.223315845967365
2.8278,1.2385013564963236
2.8298,1.2536868670252823
2.8315,1.268872377554241
2.8334,1.2840578880831996
2.8352,1.299243398612158
2.837,1.3144289091411168
2.8387,1.3296144196700754
2.8405,1.3447999301990339
2.8422,1.3599854407279928
