"OCV, V","SOC, %"
2.6,0.0
2.6013,0.006209889828368145
2.6059,0.02054040481678277
2.6104,0.034870919805197395
2.615,0.04920143479361202
2.6194,0.06353194978202664
2.6239,0.07786246477044127
2.6283,0.09219297975885589
2.6327,0.1065234947472705
2.6371,0.12085400973568515
2.6415,0.13518452472409975
2.6458,0.1495150397125144
2.6501,0.163845554700929
2.6545,0.17817606968934366
2.6588,0.19250658467775827
2.663,0.20683709966617286
2.6671,0.22116761465458754
2.6712,0.23549812964300215
2.6754,0.24982864463141677
2.6794,0.26416759429609993
2.6834,0.2784981092845145
2.6874,0.2928286242729292
2.6914,0.3071591392613438
2.6953,0.32148965424975845
2.6991,0.33582016923817304
2.7029,0.3501591189028562
2.7067,0.3644980685675394
2.7105,0.37883701823222254
2.7141,0.3931675332206372
2.7179,0.40749804820905183
2.7215,0.42183699787373496
2.7251,0.43617594753841815
2.7285,0.45051489720310134
2.732,0.46485384686778447
2.7354,0.47919279653246766
2.7388,0.4935317461971508
2.7422,0.507870695861834
2.7456,0.5222096455265172
2.7489,0.5365485951912002
2.7522,0.5508875448558835
2.7554,0.5652264945205667
2.7585,0.5795654441852498
2.7617,0.593904393849933
2.7648,0.6082433435146162
2.7679,0.6225822931792994
2.7709,0.6369212428439825
2.7739,0.6512601925086656
2.7769,0.6655991421733488
2.7798,0.679938091838032
2.7828,0.6942770415027152
2.7856,0.7086159911673984
2.7884,0.7229549408320814
2.7912,0.7372938904967646
2.794,0.7516328401614478
2.7967,0.765971789826131
2.7994,0.7803107394908142
2.802,0.7946496891554973
2.8046,0.8089886388201805
2.8072,0.8233275884848636
2.8098,0.837666538149547
2.8123,0.8520054878142299
2.8147,0.8663444374789131
2.8172,0.8806833871435963
2.8195,0.8950223368082796
2.8219,0.9093612864729628
2.8243,0.9237002361376457
2.8266,0.9380391858023289
2.8289,0.9523781354670122
2.8311,0.9667170851316954
2.8332,0.9810560347963786
2.8355,0.9953949844610616
2.8376,1.0097339341257447
2.8398,1.024072883790428
2.8419,1.0384118334551111
2.844,1.0527507831197944
2.8461,1.0670897327844775
2.8481,1.0814286824491606
2.85,1.0957676321138439
2.852,1.110106581778527
2.854,1.1244455314432102
2.856,1.1387844811078933
2.858,1.1531234307725764
2.8598,1.1674623804372597
2.8617,1.1818013301019428
2.8636,1.196140279766626
2.8654,1.2104792294313094
2.8673,1.2248181790959922
2.8691,1.2391571287606755
2.8709,1.2534960784253586
2.8727,1.267835028090042
2.8744,1.2821739777547252
2.8762,1.296512927419408
2.8779,1.3108518770840913
2.8796,1.3251908267487744
2.8813,1.3395297764134577
2.883,1.353868726078141
2.8846,1.368207675742824
2.8863,1.3825466254075072
2.8879,1.3968855750721905
2.8896,1.4112245247368735
2.8912,1.4255634744015568
2.8927,1.43990242406624
2.8943,1.454241373730923
2.8959,1.4685803233956063
2.8974,1.4829192730602894
2.899,1.4972582227249727
2.9005,1.5115971723896557
2.902,1.5259361220543388
2.9035,1.5402750717190221
2.905,1.5546140213837052
2.9066,1.5689529710483885
2.908,1.5832919207130716
2.9094,1.5976308703777549
2.911,1.611969820042438
2.9123,1.6263087697071212
2.9138,1.640647719371804
2.9152,1.6549866690364872
2.9166,1.6693256187011705
2.918,1.6836645683658538
2.9194,1.6980035180305368
2.9208,1.7123424676952201
2.9222,1.7266814173599032
2.9235,1.7410203670245865
2.9249,1.7553593166892696
2.9263,1.7696982663539529
2.9277,1.7840372160186357
2.929,1.798376165683319
2.9302,1.8127151153480021
2.9316,1.8270540650126854
2.933,1.8413930146773685
2.9343,1.8557319643420518
2.9355,1.8700709140067349
2.9368,1.8844098636714182
2.9382,1.8987488133361015
2.9394,1.9130877630007845
2.9406,1.9274267126654678
2.9419,1.9417656623301507
2.9432,1.9561046119948338
2.9445,1.970443561659517
2.9457,1.9847825113242001
2.9469,1.9991214609888834
2.9481,2.0134604106535665
2.9494,2.02779936031825
2.9506,2.042138309982933
2.9518,2.0564772596476164
2.9529,2.0708162093122993
2.9541,2.085155158976982
2.9553,2.0994941086416654
2.9565,2.1138330583063487
2.9577,2.128172007971032
2.9588,2.142510957635715
2.96,2.156849907300398
2.9611,2.1711888569650815
2.9622,2.1855278066297648
2.9633,2.199866756294448
2.9644,2.214205705959131
2.9657,2.2285446556238138
2.9668,2.242883605288497
2.9679,2.2572225549531804
2.969,2.2715615046178637
2.9701,2.2859004542825465
2.9711,2.30023940394723
