Step,Step Type,"t,s","I,A","U,V"
31,CC DChg,0.0,-1.6984,3.7784
31,CC DChg,1.2222222221898846,-1.6984,3.7784
31,CC DChg,2.444444444437977,-1.6987,3.7772
31,CC DChg,3.666666666686069,-1.699,3.7766
31,CC DChg,4.888888888875954,-1.6992,3.7754
31,CC DChg,6.11111111115315,-1.6993,3.7746
31,CC DChg,7.333333333313931,-1.6994,3.7739
31,CC DChg,7.535353535349714,-1.6995,3.7733
31,CC DChg,7.7373737374146,-1.6995,3.7728
31,CC DChg,7.9393939393921755,-1.6996,3.7723
31,CC DChg,8.141414141427958,-1.6996,3.7718
31,CC DChg,8.343434343434637,-1.6996,3.7714
31,CC DChg,8.54545454547042,-1.6997,3.771
31,CC DChg,8.7474747474771,-1.6997,3.7706
31,CC DChg,8.949494949512882,-1.6997,3.7703
31,CC DChg,9.151515151548665,-1.6997,3.77
31,CC DChg,9.353535353555344,-1.6997,3.7696
31,CC DChg,9.462809917371487,-1.6997,3.7693
31,CC DChg,9.57208448118763,-1.6997,3.769
31,CC DChg,9.681359045003774,-1.6997,3.7687
31,CC DChg,9.79063360884902,-1.6998,3.7684
31,CC DChg,9.89990817263606,-1.6998,3.7681
31,CC DChg,10.009182736452203,-1.6998,3.7679
31,CC DChg,10.118457300326554,-1.6998,3.7676
31,CC DChg,10.22773186408449,-1.6998,3.7673
31,CC DChg,10.33700642795884,-1.6998,3.7671
31,CC DChg,10.446280991716776,-1.6998,3.7668
31,CC DChg,10.547124133910984,-1.6998,3.7666
31,CC DChg,10.647967276076088,-1.6998,3.7663
31,CC DChg,10.748810418241192,-1.6998,3.7661
31,CC DChg,10.849653560406296,-1.6998,3.7659
31,CC DChg,10.9504967025714,-1.6998,3.7656
31,CC DChg,11.051339844765607,-1.6998,3.7654
31,CC DChg,11.152182986872504,-1.6998,3.7652
31,CC DChg,11.253026129066711,-1.6998,3.765
31,CC DChg,11.353869271231815,-1.6998,3.7648
31,CC DChg,11.45471241339692,-1.6998,3.7645
31,CC DChg,11.554789062676718,-1.6998,3.7643
31,CC DChg,11.654865711956518,-1.6998,3.7641
31,CC DChg,11.754942361265421,-1.6998,3.7639
31,CC DChg,11.855019010516116,-1.6998,3.7637
31,CC DChg,11.955095659795916,-1.6998,3.7635
31,CC DChg,12.055172309163027,-1.6998,3.7633
31,CC DChg,12.155248958413722,-1.6998,3.7631
31,CC DChg,12.255325607693521,-1.6998,3.7629
31,CC DChg,12.35540225697332,-1.6998,3.7627
31,CC DChg,12.455478906282224,-1.6998,3.7625
31,CC DChg,12.555485874356236,-1.6998,3.7624
31,CC DChg,12.65549284251756,-1.6998,3.7621
31,CC DChg,12.755499810591573,-1.6999,3.762
31,CC DChg,12.855506778752897,-1.6999,3.7618
31,CC DChg,12.955513746856013,-1.6999,3.7616
31,CC DChg,13.055520714988234,-1.6999,3.7614
31,CC DChg,13.155527683120454,-1.6999,3.7613
31,CC DChg,13.255534651252674,-1.6999,3.7611
31,CC DChg,13.355541619326686,-1.6999,3.7609
31,CC DChg,13.455548587458907,-1.6999,3.7607
31,CC DChg,13.555549220880494,-1.6999,3.7605
31,CC DChg,13.655549854389392,-1.6999,3.7604
31,CC DChg,13.755550487840082,-1.6999,3.7602
31,CC DChg,13.855551121319877,-1.6999,3.7601
31,CC DChg,13.955551754770568,-1.6999,3.7599
31,CC DChg,14.055552388250362,-1.6999,3.7597
31,CC DChg,14.155553021671949,-1.6999,3.7596
31,CC DChg,14.255553655151743,-1.6999,3.7594
31,CC DChg,14.355554288631538,-1.6999,3.7592
31,CC DChg,14.455554922082229,-1.6999,3.7591
31,CC DChg,14.555554979655426,-1.6999,3.7588
31,CC DChg,14.655555037228623,-1.6999,3.7587
31,CC DChg,14.755555094860028,-1.6999,3.7586
31,CC DChg,14.85555515246233,-1.6999,3.7584
31,CC DChg,14.955555210035527,-1.6999,3.7582
31,CC DChg,15.055555267637828,-1.6999,3.7581
31,CC DChg,15.155555325211026,-1.6999,3.758
31,CC DChg,15.255555382813327,-1.6999,3.7578
31,CC DChg,15.35555544035742,-1.6999,3.7577
31,CC DChg,15.455555497988826,-1.6999,3.7575
31,CC DChg,15.555555503233336,-1.6999,3.7573
31,CC DChg,15.655555508448742,-1.6999,3.7572
31,CC DChg,15.755555513693253,-1.6999,3.757
31,CC DChg,15.855555518908659,-1.6999,3.7569
31,CC DChg,15.95555552415317,-1.6999,3.7567
31,CC DChg,16.05555552939768,-1.6999,3.7566
31,CC DChg,16.155555534613086,-1.6999,3.7564
31,CC DChg,16.255555539857596,-1.6999,3.7563
31,CC DChg,16.35555554513121,-1.6999,3.7561
31,CC DChg,16.45555555037572,-1.6999,3.756
31,CC DChg,16.555555550788995,-1.6999,3.7558
31,CC DChg,16.655555551260477,-1.6999,3.7557
31,CC DChg,16.755555551761063,-1.6999,3.7555
31,CC DChg,16.855555552232545,-1.6999,3.7554
31,CC DChg,16.95555555273313,-1.6999,3.7553
31,CC DChg,17.05555555317551,-1.6999,3.7551
31,CC DChg,17.15555555364699,-1.6999,3.755
31,CC DChg,17.255555554118473,-1.6999,3.7549
31,CC DChg,17.355555554589955,-1.6999,3.7547
31,CC DChg,17.455555555119645,-1.6999,3.7546
31,CC DChg,17.55555555515457,-1.6999,3.7544
31,CC DChg,17.655555555189494,-1.6999,3.7543
31,CC DChg,17.755555555253522,-1.6999,3.7542
31,CC DChg,17.855555555259343,-1.6999,3.7541
31,CC DChg,17.955555555294268,-1.6999,3.7539
31,CC DChg,18.055555555358296,-1.6999,3.7538
31,CC DChg,18.15555555539322,-1.6999,3.7536
31,CC DChg,18.255555555428145,-1.6999,3.7535
31,CC DChg,18.35555555546307,-1.6999,3.7534
31,CC DChg,18.455555555556202,-1.6999,3.7533
31,CC DChg,18.555555555562023,-1.6999,3.7531
31,CC DChg,18.655555555567844,-1.6999,3.753
31,CC DChg,18.755555555573665,-1.6999,3.7528
31,CC DChg,18.85555555555038,-1.6999,3.7527
31,CC DChg,18.955555555556202,-1.6999,3.7526
31,CC DChg,19.055555555562023,-1.6999,3.7524
31,CC DChg,19.155555555567844,-1.6999,3.7523
31,CC DChg,19.255555555573665,-1.6999,3.7522
31,CC DChg,19.35555555555038,-1.6999,3.752
31,CC DChg,19.455555555556202,-1.6999,3.752
31,CC DChg,19.555555555562023,-1.6999,3.7518
31,CC DChg,19.655555555567844,-1.6999,3.7517
31,CC DChg,19.755555555573665,-1.6999,3.7516
31,CC DChg,19.85555555555038,-1.6999,3.7514
31,CC DChg,19.955555555556202,-1.6999,3.7513
31,CC DChg,20.055555555562023,-1.6999,3.7512
31,CC DChg,20.155555555567844,-1.6999,3.7511
31,CC DChg,20.255555555573665,-1.6999,3.7509
31,CC DChg,20.35555555555038,-1.6999,3.7508
31,CC DChg,20.455555555556202,-1.6999,3.7507
31,CC DChg,20.555555555562023,-1.6999,3.7506
31,CC DChg,20.655555555567844,-1.6999,3.7505
31,CC DChg,20.755555555573665,-1.6999,3.7503
31,CC DChg,20.85555555555038,-1.6999,3.7502
31,CC DChg,20.955555555556202,-1.6999,3.7501
31,CC DChg,21.055555555562023,-1.6999,3.75
31,CC DChg,21.155555555567844,-1.6999,3.7498
31,CC DChg,21.255555555573665,-1.6999,3.7497
31,CC DChg,21.35555555555038,-1.6999,3.7496
31,CC DChg,21.455555555556202,-1.6999,3.7495
31,CC DChg,21.555555555562023,-1.6999,3.7494
31,CC DChg,21.655555555567844,-1.6999,3.7493
31,CC DChg,21.755555555573665,-1.6999,3.7491
31,CC DChg,21.85555555555038,-1.6999,3.749
31,CC DChg,21.955555555556202,-1.6999,3.7489
31,CC DChg,22.055555555562023,-1.6999,3.7488
31,CC DChg,22.155555555567844,-1.6999,3.7487
31,CC DChg,22.255555555573665,-1.6999,3.7486
31,CC DChg,22.35555555555038,-1.6999,3.7484
31,CC DChg,22.455555555556202,-1.6999,3.7483
31,CC DChg,22.555555555562023,-1.6999,3.7482
31,CC DChg,22.655555555567844,-1.6999,3.7481
31,CC DChg,22.755555555573665,-1.6999,3.748
31,CC DChg,22.85555555555038,-1.6999,3.7478
31,CC DChg,22.955555555556202,-1.6999,3.7477
31,CC DChg,23.055555555562023,-1.6999,3.7476
31,CC DChg,23.155555555567844,-1.6999,3.7475
31,CC DChg,23.255555555573665,-1.6999,3.7474
31,CC DChg,23.35555555555038,-1.6999,3.7473
31,CC DChg,23.455555555556202,-1.6999,3.7472
31,CC DChg,23.555555555562023,-1.6999,3.7471
31,CC DChg,23.655555555567844,-1.6999,3.747
31,CC DChg,23.755555555573665,-1.6999,3.7469
31,CC DChg,23.85555555555038,-1.6999,3.7467
31,CC DChg,23.955555555556202,-1.6999,3.7467
31,CC DChg,24.055555555562023,-1.6999,3.7465
31,CC DChg,24.155555555567844,-1.6999,3.7464
31,CC DChg,24.255555555573665,-1.6999,3.7463
31,CC DChg,24.35555555555038,-1.6999,3.7462
31,CC DChg,24.455555555556202,-1.6999,3.7461
31,CC DChg,24.555555555562023,-1.6999,3.746
31,CC DChg,24.655555555567844,-1.6999,3.7459
31,CC DChg,24.755555555573665,-1.6999,3.7458
31,CC DChg,24.85555555555038,-1.6999,3.7456
31,CC DChg,24.955555555556202,-1.6999,3.7456
31,CC DChg,25.055555555562023,-1.6999,3.7455
31,CC DChg,25.155555555567844,-1.6999,3.7453
31,CC DChg,25.255555555573665,-1.6999,3.7453
31,CC DChg,25.35555555555038,-1.6999,3.7452
31,CC DChg,25.455555555556202,-1.6999,3.7451
31,CC DChg,25.555555555562023,-1.6999,3.7449
31,CC DChg,25.655555555567844,-1.6999,3.7448
31,CC DChg,25.755555555573665,-1.6999,3.7447
31,CC DChg,25.85555555555038,-1.6999,3.7447
31,CC DChg,25.955555555556202,-1.6999,3.7446
31,CC DChg,26.055555555562023,-1.6999,3.7445
31,CC DChg,26.155555555567844,-1.6999,3.7444
31,CC DChg,26.255555555573665,-1.6999,3.7442
31,CC DChg,26.35555555555038,-1.6999,3.7441
31,CC DChg,26.455555555556202,-1.6999,3.744
31,CC DChg,26.555555555562023,-1.6999,3.7439
31,CC DChg,26.655555555567844,-1.6999,3.7439
31,CC DChg,26.755555555573665,-1.6999,3.7437
31,CC DChg,26.85555555555038,-1.6999,3.7437
31,CC DChg,26.955555555556202,-1.6999,3.7435
31,CC DChg,27.055555555562023,-1.6999,3.7435
