Step,Step Type,"t,s","I,A","U,V"
77,SIM,0.0,-0.1788,4.1062
77,SIM,1.8333333333721384,-0.1788,4.1062
77,SIM,3.666666666744277,-0.1788,4.1062
77,SIM,5.5,-0.1789,4.1062
77,SIM,5.757575757568702,-0.1789,4.106
77,SIM,6.015151515137404,-0.1799,4.1059
77,SIM,6.272727272706106,-0.1799,4.1059
77,SIM,6.530303030274808,-0.18,4.1059
77,SIM,6.7878787878435105,-0.18,4.1058
77,SIM,7.045454545528628,-0.18,4.1058
77,SIM,7.30303030309733,-0.18,4.1058
77,SIM,7.560606060666032,-0.18,4.1057
77,SIM,7.818181818234734,-0.18,4.1056
77,SIM,8.075757575803436,-0.18,4.1057
77,SIM,8.190082644694485,-0.18,4.1057
77,SIM,8.304407713585533,-0.18,4.1056
77,SIM,8.418732782360166,-0.18,4.1056
77,SIM,8.533057851251215,-0.18,4.1056
77,SIM,8.647382920142263,-0.18,4.1055
77,SIM,8.761707989033312,-0.18,4.1055
77,SIM,8.87603305792436,-0.18,4.1055
77,SIM,8.990358126815408,-0.18,4.1054
77,SIM,9.104683195590042,-0.18,4.1056
77,SIM,9.21900826448109,-0.18,4.1055
77,SIM,9.320310543524101,-0.18,4.1055
77,SIM,9.421612822450697,-0.18,4.1054
77,SIM,9.522915101493709,-0.18,4.1054
77,SIM,9.624217380420305,-0.18,4.1054
77,SIM,9.725519659463316,-0.18,4.1054
77,SIM,9.826821938389912,-0.18,4.1054
77,SIM,9.928124217432924,-0.18,4.1054
77,SIM,10.02942649635952,-0.18,4.1053
77,SIM,10.130728775402531,-0.18,4.1053
77,SIM,10.232031054329127,-0.18,4.1053
77,SIM,10.332149443333037,-0.18,4.1053
77,SIM,10.432267832336947,-0.18,4.1051
77,SIM,10.532386221340857,-0.18,4.1052
77,SIM,10.632504610344768,-0.18,4.1052
77,SIM,10.732622999348678,-0.18,4.1053
77,SIM,10.832741388352588,-0.18,4.1052
77,SIM,10.932859777356498,-0.18,4.1052
77,SIM,11.032978166360408,-0.18,4.1051
77,SIM,11.133096555364318,-0.18,4.1052
77,SIM,11.233214944368228,-0.18,4.1052
77,SIM,11.333225707057863,-0.18,4.1051
77,SIM,11.433236469631083,-0.18,4.1051
77,SIM,11.533247232320718,-0.18,4.1052
77,SIM,11.633257994893938,-0.18,4.1051
77,SIM,11.733268757583573,-0.18,4.105
77,SIM,11.833279520156793,-0.18,4.105
77,SIM,11.933290282846428,-0.18,4.1051
77,SIM,12.033301045419648,-0.18,4.105
77,SIM,12.133311808109283,-0.18,4.1051
77,SIM,12.233322570682503,-0.18,4.1051
77,SIM,12.33332354913,-0.18,4.105
77,SIM,12.433324527577497,-0.18,4.105
77,SIM,12.533325505908579,-0.18,4.1049
