Step,Step Type,"t,s","I,A","U,V"
5,CC DChg,0.0,-1.698,4.0151
5,CC DChg,1.2222222222117125,-1.698,4.0151
5,CC DChg,2.444444444445253,-1.6984,4.0088
5,CC DChg,3.6666666666642413,-1.6988,4.0045
5,CC DChg,4.888888888890506,-1.6991,3.9967
5,CC DChg,6.11111111111677,-1.6992,3.9922
5,CC DChg,7.333333333335759,-1.6993,3.9894
5,CC DChg,7.53535353535699,-1.6994,3.9875
5,CC DChg,7.7373737373782205,-1.6994,3.9861
5,CC DChg,7.9393939393921755,-1.6995,3.9851
5,CC DChg,8.141414141413406,-1.6995,3.9843
5,CC DChg,8.343434343434637,-1.6995,3.9836
5,CC DChg,8.545454545455868,-1.6996,3.983
5,CC DChg,8.7474747474771,-1.6996,3.9825
5,CC DChg,8.94949494949833,-1.6996,3.9821
5,CC DChg,9.151515151512285,-1.6996,3.9816
5,CC DChg,9.353535353533516,-1.6996,3.9813
5,CC DChg,9.462809917356935,-1.6996,3.9809
5,CC DChg,9.572084481173079,-1.6996,3.9806
5,CC DChg,9.681359044996498,-1.6996,3.9802
5,CC DChg,9.79063360881264,-1.6997,3.98
5,CC DChg,9.89990817263606,-1.6997,3.9797
5,CC DChg,10.009182736452203,-1.6997,3.9794
5,CC DChg,10.118457300275622,-1.6997,3.9791
5,CC DChg,10.227731864091766,-1.6997,3.9788
5,CC DChg,10.337006427915185,-1.6997,3.9786
5,CC DChg,10.446280991731328,-1.6997,3.9783
5,CC DChg,10.547124133896432,-1.6997,3.9781
5,CC DChg,10.647967276061536,-1.6997,3.9779
5,CC DChg,10.74881041822664,-1.6997,3.9777
5,CC DChg,10.849653560391744,-1.6997,3.9774
5,CC DChg,10.950496702556848,-1.6997,3.9772
5,CC DChg,11.051339844721952,-1.6997,3.977
5,CC DChg,11.152182986894331,-1.6997,3.9768
5,CC DChg,11.253026129066711,-1.6997,3.9766
5,CC DChg,11.35386927122454,-1.6997,3.9764
5,CC DChg,11.45471241339692,-1.6997,3.9763
5,CC DChg,11.554789062676718,-1.6997,3.9761
5,CC DChg,11.654865711963794,-1.6997,3.9759
5,CC DChg,11.754942361250869,-1.6997,3.9757
5,CC DChg,11.855019010537944,-1.6997,3.9755
5,CC DChg,11.95509565982502,-1.6997,3.9753
5,CC DChg,12.05517230911937,-1.6997,3.9752
5,CC DChg,12.155248958406446,-1.6997,3.975
5,CC DChg,12.255325607693521,-1.6997,3.9748
5,CC DChg,12.355402256987873,-1.6997,3.9747
5,CC DChg,12.455478906267672,-1.6997,3.9745
5,CC DChg,12.55548587438534,-1.6997,3.9744
5,CC DChg,12.655492842503008,-1.6997,3.9742
5,CC DChg,12.755499810620677,-1.6997,3.974
5,CC DChg,12.855506778738345,-1.6997,3.9739
5,CC DChg,12.955513746856013,-1.6997,3.9737
5,CC DChg,13.055520714966406,-1.6997,3.9735
5,CC DChg,13.155527683084074,-1.6997,3.9734
5,CC DChg,13.255534651201742,-1.6997,3.9732
5,CC DChg,13.35554161931941,-1.6997,3.9731
5,CC DChg,13.455548587437079,-1.6997,3.973
5,CC DChg,13.555549220902321,-1.6997,3.9728
5,CC DChg,13.655549854367564,-1.6997,3.9727
5,CC DChg,13.755550487832807,-1.6997,3.9725
5,CC DChg,13.855551121298049,-1.6997,3.9724
5,CC DChg,13.955551754763292,-1.6997,3.9722
5,CC DChg,14.055552388228534,-1.6997,3.972
5,CC DChg,14.155553021693777,-1.6997,3.9719
5,CC DChg,14.255553655151743,-1.6997,3.9718
5,CC DChg,14.355554288624262,-1.6997,3.9717
5,CC DChg,14.455554922089505,-1.6997,3.9715
5,CC DChg,14.555554979677254,-1.6998,3.9714
5,CC DChg,14.655555037265003,-1.6998,3.9713
5,CC DChg,14.755555094852753,-1.6998,3.9711
5,CC DChg,14.855555152440502,-1.6998,3.971
5,CC DChg,14.955555210028251,-1.6998,3.9708
5,CC DChg,15.055555267616,-1.6998,3.9707
5,CC DChg,15.15555532520375,-1.6998,3.9706
5,CC DChg,15.2555553827915,-1.6998,3.9705
5,CC DChg,15.355555440379248,-1.6998,3.9704
5,CC DChg,15.455555497966998,-1.6998,3.9702
5,CC DChg,15.555555503204232,-1.6998,3.9701
5,CC DChg,15.65555550843419,-1.6998,3.97
5,CC DChg,15.755555513671425,-1.6998,3.9699
5,CC DChg,15.855555518915935,-1.6998,3.9698
5,CC DChg,15.955555524145893,-1.6998,3.9696
5,CC DChg,16.05555552937585,-1.6998,3.9695
5,CC DChg,16.155555534613086,-1.6998,3.9694
5,CC DChg,16.25555553985032,-1.6998,3.9693
5,CC DChg,16.355555545087554,-1.6998,3.9692
5,CC DChg,16.455555550317513,-1.6998,3.969
5,CC DChg,16.55555555079627,-1.6998,3.9689
5,CC DChg,16.655555551267753,-1.6998,3.9688
5,CC DChg,16.75555555174651,-1.6998,3.9687
5,CC DChg,16.85555555222527,-1.6998,3.9686
5,CC DChg,16.95555555269675,-1.6998,3.9685
5,CC DChg,17.05555555317551,-1.6998,3.9684
5,CC DChg,17.15555555364699,-1.6998,3.9682
5,CC DChg,17.25555555412575,-1.6998,3.9682
5,CC DChg,17.355555554604507,-1.6998,3.968
5,CC DChg,17.45555555507599,-1.6998,3.968
5,CC DChg,17.55555555511819,-1.6998,3.9678
5,CC DChg,17.65555555516039,-1.6999,3.9677
5,CC DChg,17.755555555209867,-1.6999,3.9676
5,CC DChg,17.855555555252067,-1.6999,3.9675
5,CC DChg,17.955555555294268,-1.6999,3.9674
5,CC DChg,18.05555555533647,-1.6999,3.9673
5,CC DChg,18.15555555537867,-1.6999,3.9672
5,CC DChg,18.25555555542087,-1.6999,3.9671
