Step,Step Type,"t,s","I,A","U,V"
91,SIM,0.0,-0.1788,3.6816
91,SIM,0.16666666662786156,-0.1788,3.6816
91,SIM,0.3333333332557231,-0.1788,3.6814
91,SIM,0.5,-0.1789,3.6814
91,SIM,0.6666666666278616,-0.1789,3.6813
91,SIM,0.8333333332557231,-0.1799,3.6811
91,SIM,1.0,-0.1799,3.6812
91,SIM,1.1666666666278616,-0.1799,3.6812
91,SIM,1.3333333332557231,-0.18,3.6811
91,SIM,1.5,-0.18,3.6811
91,SIM,1.60606060619466,-0.18,3.6811
91,SIM,1.7121212122729048,-0.18,3.6811
91,SIM,1.8181818182347342,-0.18,3.6811
91,SIM,1.9242424241965637,-0.18,3.681
91,SIM,2.0303030302748084,-0.18,3.681
91,SIM,2.136363636236638,-0.18,3.681
91,SIM,2.242424242431298,-0.18,3.6809
91,SIM,2.348484848625958,-0.18,3.6809
91,SIM,2.454545454471372,-0.18,3.6809
91,SIM,2.560606060666032,-0.18,3.6808
91,SIM,2.661157024791464,-0.18,3.6808
91,SIM,2.7617079890333116,-0.18,3.6808
91,SIM,2.8622589530423284,-0.18,3.6808
91,SIM,2.962809917400591,-0.18,3.6808
91,SIM,3.063360881409608,-0.18,3.6808
91,SIM,3.1639118456514552,-0.18,3.6807
91,SIM,3.2644628097768873,-0.18,3.6807
91,SIM,3.3650137740187347,-0.18,3.6807
91,SIM,3.465564738260582,-0.1799,3.6806
91,SIM,3.566115702386014,-0.1799,3.6807
91,SIM,3.666165790054947,-0.18,3.6807
91,SIM,3.7662158778402954,-0.1799,3.6806
91,SIM,3.866265965392813,-0.1799,3.6806
91,SIM,3.966316053061746,-0.18,3.6806
91,SIM,4.066366140614264,-0.18,3.6806
91,SIM,4.166416228283197,-0.18,3.6806
91,SIM,4.266466315835714,-0.18,3.6806
91,SIM,4.366516403621063,-0.18,3.6806
91,SIM,4.466566491406411,-0.18,3.6806
91,SIM,4.566616579075344,-0.18,3.6805
91,SIM,4.6666211324045435,-0.18,3.6806
91,SIM,4.766625685850158,-0.18,3.6804
91,SIM,4.866630239179358,-0.18,3.6806
91,SIM,4.966634792624973,-0.18,3.6805
91,SIM,5.066639346070588,-0.18,3.6805
91,SIM,5.166643899399787,-0.18,3.6804
91,SIM,5.266648453078233,-0.18,3.6805
91,SIM,5.366653006407432,-0.18,3.6805
91,SIM,5.466657559853047,-0.18,3.6803
91,SIM,5.566662113182247,-0.18,3.6804
91,SIM,5.666662527015433,-0.18,3.6804
91,SIM,5.766662941081449,-0.18,3.6805
91,SIM,5.866663355031051,-0.18,3.6804
91,SIM,5.966663768980652,-0.18,3.6804
91,SIM,6.066664183046669,-0.18,3.6804
91,SIM,6.16666459699627,-0.18,3.6803
91,SIM,6.266665010829456,-0.18,3.6804
91,SIM,6.3666654247790575,-0.18,3.6804
91,SIM,6.4666658386122435,-0.18,3.6803
91,SIM,6.56666625267826,-0.18,3.6803
91,SIM,6.666666290257126,-0.18,3.6803
91,SIM,6.766666327835992,-0.18,3.6803
91,SIM,6.866666365414858,-0.18,3.6803
91,SIM,6.966666403226554,-0.18,3.6802
91,SIM,7.06666644080542,-0.18,3.6803
91,SIM,7.166666478617117,-0.18,3.6802
91,SIM,7.266666516195983,-0.18,3.6803
91,SIM,7.366666553774849,-0.18,3.6803
91,SIM,7.46666659147013,-0.18,3.6802
91,SIM,7.566666629048996,-0.18,3.6802
91,SIM,7.666666632634588,-0.18,3.6802
91,SIM,7.7666666358709335,-0.18,3.6802
91,SIM,7.8666666394565254,-0.18,3.6801
91,SIM,7.966666642576456,-0.18,3.6802
91,SIM,8.066666646278463,-0.18,3.6802
91,SIM,8.166666649398394,-0.18,3.6802
91,SIM,8.266666652983986,-0.18,3.6801
91,SIM,8.366666656220332,-0.18,3.6801
91,SIM,8.466666659805924,-0.18,3.68
91,SIM,8.56666666304227,-0.18,3.68
91,SIM,8.666666663484648,-0.18,3.6801
91,SIM,8.76666666381061,-0.18,3.6801
91,SIM,8.866666664252989,-0.18,3.6801
91,SIM,8.966666664462537,-0.18,3.68
91,SIM,9.0666666647885,-0.18,3.68
91,SIM,9.166666664998047,-0.18,3.6801
91,SIM,9.266666665440425,-0.18,3.68
91,SIM,9.366666665649973,-0.18,3.68
91,SIM,9.46666666585952,-0.18,3.68
91,SIM,9.566666666185483,-0.18,3.68
91,SIM,9.666666666278616,-0.18,3.68
91,SIM,9.766666666255333,-0.18,3.68
91,SIM,9.86666666623205,-0.18,3.6799
91,SIM,9.966666666441597,-0.18,3.6799
91,SIM,10.066666666418314,-0.18,3.6799
91,SIM,10.166666666627862,-0.18,3.6799
91,SIM,10.266666666604578,-0.18,3.6799
91,SIM,10.366666666581295,-0.18,3.6799
91,SIM,10.466666666674428,-0.18,3.68
91,SIM,10.566666666651145,-0.18,3.6799
91,SIM,10.666666666627862,-0.18,3.6799
91,SIM,10.766666666604578,-0.18,3.6799
91,SIM,10.866666666581295,-0.18,3.6799
91,SIM,10.966666666674428,-0.18,3.6799
91,SIM,11.066666666651145,-0.18,3.6799
91,SIM,11.166666666627862,-0.18,3.6799
91,SIM,11.266666666604578,-0.18,3.6797
91,SIM,11.366666666581295,-0.18,3.6798
91,SIM,11.466666666674428,-0.18,3.6798
91,SIM,11.566666666651145,-0.18,3.6798
91,SIM,11.666666666627862,-0.18,3.6798
91,SIM,11.766666666604578,-0.18,3.6798
91,SIM,11.866666666581295,-0.181,3.6798
91,SIM,11.966666666674428,-0.181,3.6797
91,SIM,12.066666666651145,-0.181,3.6797
91,SIM,12.166666666627862,-0.181,3.6797
91,SIM,12.266666666604578,-0.181,3.6797
91,SIM,12.366666666581295,-0.181,3.6797
91,SIM,12.466666666674428,-0.181,3.6797
91,SIM,12.566666666651145,-0.181,3.6797
91,SIM,12.666666666627862,-0.181,3.6797
91,SIM,12.766666666604578,-0.181,3.6796
91,SIM,12.866666666581295,-0.1819,3.6796
91,SIM,12.966666666674428,-0.182,3.6795
91,SIM,13.066666666651145,-0.182,3.6796
91,SIM,13.166666666627862,-0.189,3.6793
91,SIM,13.266666666604578,-0.189,3.6794
91,SIM,13.366666666581295,-0.189,3.6794
91,SIM,13.466666666674428,-0.199,3.679
91,SIM,13.566666666651145,-0.199,3.679
91,SIM,13.666666666627862,-0.199,3.6789
91,SIM,13.766666666604578,-0.199,3.6789
91,SIM,13.866666666581295,-0.18,3.6796
91,SIM,13.966666666674428,-0.18,3.6796
91,SIM,14.066666666651145,-0.18,3.6796
91,SIM,14.166666666627862,-0.2539,3.677
91,SIM,14.266666666604578,-0.254,3.6769
91,SIM,14.366666666581295,-0.254,3.6769
91,SIM,14.466666666674428,-0.2919,3.6757
91,SIM,14.566666666651145,-0.2919,3.6756
91,SIM,14.666666666627862,-0.292,3.6755
91,SIM,14.766666666604578,-0.292,3.6755
91,SIM,14.866666666581295,-0.3268,3.6743
91,SIM,14.966666666674428,-0.3269,3.6742
91,SIM,15.066666666651145,-0.3269,3.6743
91,SIM,15.166666666627862,-0.3599,3.6731
91,SIM,15.266666666604578,-0.3599,3.673
91,SIM,15.366666666581295,-0.36,3.673
91,SIM,15.466666666674428,-0.3959,3.6718
91,SIM,15.566666666651145,-0.3959,3.6717
91,SIM,15.666666666627862,-0.396,3.6717
91,SIM,15.766666666604578,-0.396,3.6717
91,SIM,15.866666666581295,-0.435,3.6701
91,SIM,15.966666666674428,-0.435,3.6701
91,SIM,16.066666666651145,-0.435,3.6701
91,SIM,16.16666666662786,-0.4539,3.6694
91,SIM,16.26666666660458,-0.4539,3.6694
91,SIM,16.366666666581295,-0.4539,3.6693
91,SIM,16.466666666674428,-0.4719,3.6686
91,SIM,16.566666666651145,-0.472,3.6686
91,SIM,16.66666666662786,-0.472,3.6686
91,SIM,16.76666666660458,-0.472,3.6685
91,SIM,16.866666666581295,-0.492,3.6679
91,SIM,16.966666666674428,-0.492,3.6678
91,SIM,17.066666666651145,-0.492,3.6677
91,SIM,17.16666666662786,-0.5509,3.6655
91,SIM,17.26666666660458,-0.5509,3.6656
91,SIM,17.366666666581295,-0.551,3.6655
91,SIM,17.466666666674428,-0.5999,3.6637
91,SIM,17.566666666651145,-0.5999,3.6637
91,SIM,17.66666666662786,-0.5999,3.6637
91,SIM,17.76666666660458,-0.5999,3.6635
91,SIM,17.866666666581295,-0.6419,3.6619
91,SIM,17.966666666674428,-0.6419,3.6621
91,SIM,18.066666666651145,-0.6419,3.662
91,SIM,18.16666666662786,-0.7079,3.6596
91,SIM,18.26666666660458,-0.7079,3.6595
91,SIM,18.366666666581295,-0.7079,3.6595
91,SIM,18.466666666674428,-0.7699,3.6572
91,SIM,18.566666666651145,-0.7699,3.6572
91,SIM,18.66666666662786,-0.7699,3.6571
91,SIM,18.76666666660458,-0.7699,3.657
91,SIM,18.866666666581295,-0.8289,3.6548
91,SIM,18.966666666674428,-0.8289,3.6548
91,SIM,19.066666666651145,-0.8289,3.6547
91,SIM,19.16666666662786,-0.7692,3.6566
91,SIM,19.26666666660458,-0.7691,3.6565
91,SIM,19.366666666581295,-0.7691,3.6566
91,SIM,19.466666666674428,-0.758,3.6567
91,SIM,19.566666666651145,-0.758,3.6567
91,SIM,19.66666666662786,-0.758,3.6568
91,SIM,19.76666666660458,-0.758,3.6567
91,SIM,19.866666666581295,-0.775,3.6561
91,SIM,19.966666666674428,-0.775,3.6561
91,SIM,20.066666666651145,-0.775,3.656
91,SIM,20.16666666662786,-0.6161,3.6613
91,SIM,20.26666666660458,-0.6161,3.6614
91,SIM,20.366666666581295,-0.616,3.6614
91,SIM,20.466666666674428,-0.526,3.6645
91,SIM,20.566666666651145,-0.526,3.6645
91,SIM,20.66666666662786,-0.526,3.6645
91,SIM,20.76666666660458,-0.526,3.6645
91,SIM,20.866666666581295,-0.4811,3.666
91,SIM,20.966666666674428,-0.4811,3.6659
91,SIM,21.066666666651145,-0.481,3.666
91,SIM,21.16666666662786,-0.3931,3.6691
91,SIM,21.26666666660458,-0.3931,3.6691
91,SIM,21.366666666581295,-0.393,3.6691
91,SIM,21.466666666674428,-0.347,3.6708
91,SIM,21.566666666651145,-0.347,3.6708
91,SIM,21.66666666662786,-0.347,3.6708
91,SIM,21.76666666660458,-0.347,3.6708
91,SIM,21.866666666581295,-0.326,3.6716
91,SIM,21.966666666674428,-0.326,3.6716
91,SIM,22.066666666651145,-0.326,3.6716
91,SIM,22.16666666662786,-0.306,3.6723
91,SIM,22.26666666660458,-0.306,3.6723
91,SIM,22.366666666581295,-0.306,3.6723
91,SIM,22.466666666674428,-0.294,3.6728
91,SIM,22.566666666651145,-0.294,3.6729
91,SIM,22.66666666662786,-0.294,3.6728
91,SIM,22.76666666660458,-0.294,3.6728
91,SIM,22.866666666581295,-0.288,3.6731
91,SIM,22.966666666674428,-0.288,3.673
91,SIM,23.066666666651145,-0.288,3.673
91,SIM,23.16666666662786,-0.2946,3.6727
91,SIM,23.26666666660458,-0.2947,3.6728
91,SIM,23.366666666581295,-0.2948,3.6728
91,SIM,23.466666666674428,-0.302,3.6725
91,SIM,23.566666666651145,-0.302,3.6727
91,SIM,23.66666666662786,-0.302,3.6726
91,SIM,23.76666666660458,-0.302,3.6726
91,SIM,23.866666666581295,-0.31,3.6723
91,SIM,23.966666666674428,-0.31,3.6722
91,SIM,24.066666666651145,-0.31,3.6723
91,SIM,24.16666666662786,-0.3589,3.6706
91,SIM,24.26666666660458,-0.3589,3.6706
91,SIM,24.366666666581295,-0.359,3.6706
91,SIM,24.466666666674428,-0.378,3.6698
91,SIM,24.566666666651145,-0.378,3.6698
91,SIM,24.66666666662786,-0.378,3.6698
91,SIM,24.76666666660458,-0.378,3.6698
91,SIM,24.866666666581295,-0.381,3.6696
91,SIM,24.966666666674428,-0.381,3.6696
91,SIM,25.066666666651145,-0.381,3.6696
91,SIM,25.16666666662786,-0.4399,3.6676
91,SIM,25.26666666660458,-0.4399,3.6675
91,SIM,25.366666666581295,-0.4399,3.6675
91,SIM,25.466666666674428,-0.4829,3.6659
91,SIM,25.566666666651145,-0.483,3.6659
91,SIM,25.66666666662786,-0.483,3.6659
91,SIM,25.76666666660458,-0.483,3.6659
91,SIM,25.866666666581295,-0.515,3.6647
91,SIM,25.966666666674428,-0.515,3.6646
91,SIM,26.066666666651145,-0.515,3.6647
91,SIM,26.16666666662786,-0.5457,3.6636
91,SIM,26.26666666660458,-0.5458,3.6634
91,SIM,26.366666666581295,-0.5459,3.6635
91,SIM,26.466666666674428,-0.5559,3.6629
91,SIM,26.566666666651145,-0.556,3.663
91,SIM,26.66666666662786,-0.556,3.663
91,SIM,26.76666666660458,-0.556,3.6629
91,SIM,26.866666666581295,-0.557,3.6629
91,SIM,26.966666666674428,-0.557,3.6629
91,SIM,27.066666666651145,-0.557,3.6628
91,SIM,27.16666666662786,-0.6429,3.6598
91,SIM,27.26666666660458,-0.6429,3.6597
91,SIM,27.366666666581295,-0.6429,3.6597
91,SIM,27.466666666674428,-0.6959,3.6578
91,SIM,27.566666666651145,-0.6959,3.6577
91,SIM,27.66666666662786,-0.6959,3.6577
91,SIM,27.76666666660458,-0.696,3.6576
91,SIM,27.866666666581295,-0.7309,3.6562
91,SIM,27.966666666674428,-0.7309,3.6562
91,SIM,28.066666666651145,-0.7309,3.6562
91,SIM,28.16666666662786,-0.7769,3.6545
91,SIM,28.26666666660458,-0.7769,3.6544
91,SIM,28.366666666581295,-0.7769,3.6544
91,SIM,28.466666666674428,-0.8099,3.6532
91,SIM,28.566666666651145,-0.8099,3.6531
91,SIM,28.66666666662786,-0.81,3.6531
91,SIM,28.76666666660458,-0.81,3.6531
91,SIM,28.866666666581295,-0.835,3.6521
91,SIM,28.966666666674428,-0.835,3.6521
91,SIM,29.066666666651145,-0.835,3.652
91,SIM,29.16666666662786,-0.839,3.6517
91,SIM,29.26666666660458,-0.839,3.6517
91,SIM,29.366666666581295,-0.839,3.6516
91,SIM,29.466666666674428,-0.85,3.6511
91,SIM,29.566666666651145,-0.85,3.6512
91,SIM,29.66666666662786,-0.85,3.6511
91,SIM,29.76666666660458,-0.85,3.6511
91,SIM,29.866666666581295,-0.863,3.6505
91,SIM,29.966666666674428,-0.863,3.6506
91,SIM,30.066666666651145,-0.863,3.6504
91,SIM,30.16666666662786,-0.799,3.6525
91,SIM,30.26666666660458,-0.799,3.6526
91,SIM,30.366666666581295,-0.799,3.6525
91,SIM,30.466666666674428,-0.775,3.6532
91,SIM,30.566666666651145,-0.775,3.6532
91,SIM,30.66666666662786,-0.775,3.6532
91,SIM,30.76666666660458,-0.775,3.6532
