Step,Step Type,"t,s","I,A","U,V"
87,SIM,0.0,-0.1787,4.1068
87,SIM,1.8333333333721384,-0.1787,4.1068
87,SIM,3.666666666744277,-0.1788,4.1066
87,SIM,5.5,-0.1788,4.1067
87,SIM,5.757575757568702,-0.1789,4.1066
87,SIM,6.015151515137404,-0.1799,4.1063
87,SIM,6.272727272589691,-0.1799,4.1064
87,SIM,6.530303030158393,-0.1799,4.1064
87,SIM,6.787878787727095,-0.1799,4.1062
87,SIM,7.045454545528628,-0.1799,4.1063
87,SIM,7.303030302980915,-0.18,4.1063
87,SIM,7.560606060549617,-0.18,4.1063
87,SIM,7.818181818118319,-0.18,4.1062
87,SIM,8.075757575803436,-0.18,4.1062
87,SIM,8.19008264457807,-0.18,4.1062
87,SIM,8.304407713585533,-0.18,4.1062
87,SIM,8.418732782360166,-0.18,4.1062
87,SIM,8.53305785136763,-0.18,4.1061
87,SIM,8.647382920142263,-0.18,4.106
87,SIM,8.761707988916896,-0.18,4.1061
87,SIM,8.87603305792436,-0.18,4.1061
87,SIM,8.990358126815408,-0.18,4.106
87,SIM,9.104683195590042,-0.18,4.106
87,SIM,9.219008264597505,-0.18,4.106
87,SIM,9.320310543524101,-0.18,4.106
87,SIM,9.421612822567113,-0.18,4.1059
87,SIM,9.522915101377293,-0.18,4.1059
87,SIM,9.624217380420305,-0.18,4.1059
87,SIM,9.7255196593469,-0.18,4.1059
87,SIM,9.826821938389912,-0.18,4.1059
87,SIM,9.928124217316508,-0.18,4.1059
87,SIM,10.02942649635952,-0.18,4.1059
87,SIM,10.130728775402531,-0.18,4.1058
87,SIM,10.232031054329127,-0.18,4.1058
87,SIM,10.332149443333037,-0.18,4.1058
87,SIM,10.432267832336947,-0.18,4.1058
87,SIM,10.532386221340857,-0.18,4.1059
87,SIM,10.632504610344768,-0.18,4.1058
87,SIM,10.732622999348678,-0.18,4.1058
87,SIM,10.832741388352588,-0.18,4.1057
87,SIM,10.932859777356498,-0.18,4.1058
87,SIM,11.032978166360408,-0.18,4.1058
87,SIM,11.133096555364318,-0.18,4.1058
87,SIM,11.233214944368228,-0.18,4.1058
87,SIM,11.333225706941448,-0.18,4.1057
87,SIM,11.433236469747499,-0.18,4.1056
87,SIM,11.533247232320718,-0.18,4.1057
87,SIM,11.633257995010354,-0.18,4.1057
87,SIM,11.733268757583573,-0.18,4.1057
87,SIM,11.833279520156793,-0.18,4.1057
87,SIM,11.933290282962844,-0.18,4.1057
87,SIM,12.033301045419648,-0.18,4.1056
87,SIM,12.133311808225699,-0.18,4.1056
87,SIM,12.233322570566088,-0.18,4.1057
87,SIM,12.33332354913,-0.18,4.1057
87,SIM,12.433324527577497,-0.18,4.1056
87,SIM,12.533325505792163,-0.18,4.1056
87,SIM,12.633326484356076,-0.18,4.1056
87,SIM,12.733327462803572,-0.18,4.1056
87,SIM,12.833328441367485,-0.18,4.1056
87,SIM,12.933329419814982,-0.18,4.1056
87,SIM,13.033330398146063,-0.18,4.1056
87,SIM,13.13333137659356,-0.18,4.1055
87,SIM,13.233332354924642,-0.18,4.1054
87,SIM,13.333332443726249,-0.18,4.1055
87,SIM,13.433332532993518,-0.18,4.1055
87,SIM,13.533332621795125,-0.18,4.1055
87,SIM,13.633332710596733,-0.18,4.1055
87,SIM,13.733332799747586,-0.18,4.1056
87,SIM,13.833332888549194,-0.18,4.1055
87,SIM,13.933332977583632,-0.18,4.1055
87,SIM,14.03333306661807,-0.18,4.1055
87,SIM,14.133333155419677,-0.18,4.1055
87,SIM,14.233333244570531,-0.18,4.1055
87,SIM,14.333333252579905,-0.18,4.1055
87,SIM,14.43333326058928,-0.18,4.1054
87,SIM,14.533333268598653,-0.18,4.1054
87,SIM,14.633333276957273,-0.18,4.1054
87,SIM,14.733333284966648,-0.18,4.1054
87,SIM,14.833333292976022,-0.18,4.1054
87,SIM,14.933333300985396,-0.18,4.1054
87,SIM,15.03333330899477,-0.18,4.1054
87,SIM,15.13333331735339,-0.18,4.1054
87,SIM,15.233333325362764,-0.18,4.1054
87,SIM,15.333333326154388,-0.18,4.1053
87,SIM,15.433333326596767,-0.18,4.1054
87,SIM,15.533333327388391,-0.18,4.1054
87,SIM,15.633333328180015,-0.18,4.1054
87,SIM,15.73333332897164,-0.18,4.1053
87,SIM,15.833333329763263,-0.18,4.1054
87,SIM,15.933333330554888,-0.18,4.1054
87,SIM,16.033333330997266,-0.18,4.1053
87,SIM,16.13333333178889,-0.18,4.1054
87,SIM,16.233333332580514,-0.18,4.1053
87,SIM,16.33333333255723,-0.18,4.1053
87,SIM,16.43333333276678,-0.18,4.1052
87,SIM,16.533333332743496,-0.18,4.1053
87,SIM,16.633333332953043,-0.18,4.1053
87,SIM,16.73333333292976,-0.18,4.1053
87,SIM,16.833333333022892,-0.18,4.1053
87,SIM,16.93333333299961,-0.18,4.1053
87,SIM,17.033333333209157,-0.18,4.1053
87,SIM,17.133333333185874,-0.18,4.1053
87,SIM,17.23333333339542,-0.18,4.1052
87,SIM,17.33333333337214,-0.18,4.1053
87,SIM,17.433333333348855,-0.18,4.1053
87,SIM,17.533333333325572,-0.18,4.1052
87,SIM,17.633333333418705,-0.18,4.1052
87,SIM,17.73333333339542,-0.18,4.1052
87,SIM,17.83333333337214,-0.18,4.1052
87,SIM,17.933333333348855,-0.18,4.1052
87,SIM,18.033333333325572,-0.18,4.1052
87,SIM,18.133333333418705,-0.181,4.1051
87,SIM,18.23333333339542,-0.181,4.1051
87,SIM,18.33333333337214,-0.181,4.1051
87,SIM,18.433333333348855,-0.181,4.1051
87,SIM,18.533333333325572,-0.181,4.1051
87,SIM,18.633333333418705,-0.181,4.1051
87,SIM,18.73333333339542,-0.181,4.105
87,SIM,18.83333333337214,-0.181,4.1051
87,SIM,18.933333333348855,-0.181,4.1051
87,SIM,19.033333333325572,-0.181,4.1051
87,SIM,19.133333333418705,-0.182,4.105
87,SIM,19.23333333339542,-0.182,4.1051
87,SIM,19.33333333337214,-0.182,4.105
87,SIM,19.433333333348855,-0.189,4.1048
87,SIM,19.533333333325572,-0.189,4.1049
87,SIM,19.633333333418705,-0.189,4.1048
87,SIM,19.73333333339542,-0.199,4.1044
87,SIM,19.83333333337214,-0.199,4.1044
87,SIM,19.933333333348855,-0.199,4.1044
87,SIM,20.033333333325572,-0.199,4.1044
87,SIM,20.133333333418705,-0.18,4.105
87,SIM,20.23333333339542,-0.18,4.1051
87,SIM,20.33333333337214,-0.18,4.105
87,SIM,20.433333333348855,-0.2539,4.1024
87,SIM,20.533333333325572,-0.254,4.1024
87,SIM,20.633333333418705,-0.254,4.1024
87,SIM,20.73333333339542,-0.2919,4.1011
87,SIM,20.83333333337214,-0.2919,4.101
87,SIM,20.933333333348855,-0.292,4.101
87,SIM,21.033333333325572,-0.292,4.101
87,SIM,21.133333333418705,-0.3268,4.0996
87,SIM,21.23333333339542,-0.3269,4.0997
87,SIM,21.33333333337214,-0.3269,4.0997
87,SIM,21.433333333348855,-0.3599,4.0984
87,SIM,21.533333333325572,-0.3599,4.0983
87,SIM,21.633333333418705,-0.36,4.0983
87,SIM,21.73333333339542,-0.3959,4.0971
87,SIM,21.83333333337214,-0.3959,4.097
87,SIM,21.933333333348855,-0.3959,4.097
87,SIM,22.033333333325572,-0.3959,4.0969
87,SIM,22.133333333418705,-0.4346,4.0955
87,SIM,22.23333333339542,-0.4347,4.0955
87,SIM,22.33333333337214,-0.4348,4.0955
87,SIM,22.433333333348855,-0.4539,4.0948
87,SIM,22.533333333325572,-0.454,4.0948
87,SIM,22.633333333418705,-0.454,4.0947
87,SIM,22.73333333339542,-0.472,4.094
87,SIM,22.83333333337214,-0.472,4.0941
87,SIM,22.933333333348855,-0.472,4.094
87,SIM,23.033333333325572,-0.472,4.0939
87,SIM,23.133333333418705,-0.4919,4.0932
87,SIM,23.23333333339542,-0.492,4.0931
87,SIM,23.33333333337214,-0.492,4.0931
87,SIM,23.433333333348855,-0.5509,4.091
87,SIM,23.533333333325572,-0.5509,4.091
87,SIM,23.633333333418705,-0.5509,4.0909
87,SIM,23.73333333339542,-0.5999,4.0891
