Step,Step Type,"t,s","I,A","U,V"
77,SIM,0.0,-0.1788,4.0947
77,SIM,1.5714285714784637,-0.1788,4.0947
77,SIM,3.142857142840512,-0.1788,4.094
77,SIM,4.714285714318976,-0.1788,4.0934
77,SIM,6.285714285681024,-0.1789,4.0922
77,SIM,6.519480519462377,-0.1799,4.0906
77,SIM,6.7532467532437295,-0.1799,4.0905
77,SIM,6.987012987025082,-0.1799,4.0904
77,SIM,7.220779220806435,-0.18,4.0898
77,SIM,7.454545454587787,-0.18,4.0898
77,SIM,7.688311688252725,-0.18,4.0896
77,SIM,7.922077922034077,-0.18,4.0892
77,SIM,8.15584415581543,-0.18,4.0893
77,SIM,8.389610389596783,-0.18,4.0892
77,SIM,8.623376623378135,-0.18,4.0891
77,SIM,8.735537190106697,-0.18,4.089
77,SIM,8.84769775683526,-0.18,4.0891
77,SIM,8.959858323447406,-0.18,4.089
77,SIM,9.072018890175968,-0.18,4.0889
77,SIM,9.18417945690453,-0.18,4.0888
77,SIM,9.296340023633093,-0.18,4.0888
77,SIM,9.408500590361655,-0.18,4.0886
77,SIM,9.520661157090217,-0.18,4.0886
77,SIM,9.632821723702364,-0.18,4.0886
77,SIM,9.744982290430926,-0.18,4.0886
77,SIM,9.846087796497159,-0.18,4.0885
77,SIM,9.947193302563392,-0.18,4.0885
77,SIM,10.048298808629625,-0.18,4.0885
77,SIM,10.149404314695857,-0.18,4.0884
77,SIM,10.25050982076209,-0.18,4.0883
77,SIM,10.351615326828323,-0.18,4.0884
77,SIM,10.452720832894556,-0.18,4.0883
77,SIM,10.55382633896079,-0.18,4.0883
77,SIM,10.654931845027022,-0.18,4.0883
77,SIM,10.756037351093255,-0.18,4.0882
77,SIM,10.856137851602398,-0.1799,4.0882
77,SIM,10.956238352227956,-0.1799,4.0881
77,SIM,11.056338852737099,-0.1799,4.0881
77,SIM,11.156439353246242,-0.18,4.0881
77,SIM,11.2565398538718,-0.18,4.088
77,SIM,11.356640354380943,-0.18,4.088
77,SIM,11.456740855006501,-0.18,4.0879
77,SIM,11.556841355515644,-0.18,4.088
77,SIM,11.656941856024787,-0.18,4.0879
