Step,Step Type,"t,s","I,A","U,V"
31,CC DChg,0.0,-1.6971,3.7784
31,CC DChg,2.2000000000116415,-1.6971,3.7784
31,CC DChg,4.399999999994179,-1.6977,3.7768
31,CC DChg,4.6909090909175575,-1.6984,3.7764
31,CC DChg,4.981818181811832,-1.6988,3.7752
31,CC DChg,5.272727272764314,-1.699,3.7745
31,CC DChg,5.563636363600381,-1.6991,3.7738
31,CC DChg,5.854545454523759,-1.6992,3.7732
31,CC DChg,6.145454545447137,-1.6993,3.7727
31,CC DChg,6.436363636399619,-1.6994,3.7722
31,CC DChg,6.727272727293894,-1.6994,3.7718
31,CC DChg,7.018181818159064,-1.6994,3.7714
31,CC DChg,7.3090909090824425,-1.6995,3.7709
31,CC DChg,7.426446280995151,-1.6995,3.7706
31,CC DChg,7.543801652878756,-1.6995,3.7702
31,CC DChg,7.661157024791464,-1.6995,3.7699
31,CC DChg,7.778512396704173,-1.6996,3.7696
31,CC DChg,7.895867768558674,-1.6996,3.7693
31,CC DChg,8.013223140500486,-1.6996,3.769
31,CC DChg,8.130578512413194,-1.6996,3.7687
31,CC DChg,8.247933884296799,-1.6996,3.7684
31,CC DChg,8.365289256209508,-1.6996,3.7681
31,CC DChg,8.482644628093112,-1.6996,3.7678
31,CC DChg,8.584222389210481,-1.6996,3.7676
31,CC DChg,8.685800150240539,-1.6996,3.7674
31,CC DChg,8.7873779112997,-1.6997,3.7671
31,CC DChg,8.888955672417069,-1.6997,3.7669
31,CC DChg,8.990533433505334,-1.6997,3.7666
31,CC DChg,9.092111194593599,-1.6997,3.7664
31,CC DChg,9.193688955681864,-1.6997,3.7661
31,CC DChg,9.295266716799233,-1.6997,3.7659
31,CC DChg,9.396844477858394,-1.6997,3.7657
31,CC DChg,9.498422238917556,-1.6997,3.7655
31,CC DChg,9.59856567173847,-1.6997,3.7653
31,CC DChg,9.69870910453028,-1.6997,3.765
31,CC DChg,9.798852537409402,-1.6997,3.7648
31,CC DChg,9.89899597025942,-1.6997,3.7646
31,CC DChg,9.999139403051231,-1.6997,3.7644
31,CC DChg,10.099282835872145,-1.6997,3.7642
31,CC DChg,10.19942626869306,-1.6997,3.764
31,CC DChg,10.299569701513974,-1.6997,3.7638
31,CC DChg,10.399713134393096,-1.6997,3.7636
31,CC DChg,10.49985656721401,-1.6997,3.7634
31,CC DChg,10.599869606492575,-1.6997,3.7633
31,CC DChg,10.699882645887556,-1.6998,3.763
31,CC DChg,10.799895685195224,-1.6998,3.7628
31,CC DChg,10.8999087245611,-1.6998,3.7627
31,CC DChg,10.999921763926977,-1.6998,3.7625
31,CC DChg,11.099934803292854,-1.6998,3.7623
31,CC DChg,11.19994784265873,-1.6998,3.7621
31,CC DChg,11.299960881995503,-1.6998,3.7619
31,CC DChg,11.399973921303172,-1.6998,3.7618
31,CC DChg,11.499986960639944,-1.6998,3.7616
31,CC DChg,11.599988146073883,-1.6998,3.7614
31,CC DChg,11.699989331449615,-1.6998,3.7613
31,CC DChg,11.79999051685445,-1.6998,3.7611
31,CC DChg,11.899991702259285,-1.6998,3.7609
31,CC DChg,11.999992887635017,-1.6998,3.7607
31,CC DChg,12.099994073039852,-1.6998,3.7606
31,CC DChg,12.199995258415584,-1.6998,3.7604
31,CC DChg,12.299996443791315,-1.6998,3.7602
31,CC DChg,12.39999762919615,-1.6998,3.7601
31,CC DChg,12.499998814600985,-1.6998,3.76
31,CC DChg,12.599998922407394,-1.6998,3.7597
31,CC DChg,12.699999030097388,-1.6998,3.7596
31,CC DChg,12.799999137903797,-1.6998,3.7594
31,CC DChg,12.899999245651998,-1.6998,3.7593
31,CC DChg,12.999999353458406,-1.6998,3.7591
31,CC DChg,13.099999461206608,-1.6998,3.759
31,CC DChg,13.199999568925705,-1.6998,3.7589
31,CC DChg,13.29999967670301,-1.6998,3.7587
31,CC DChg,13.399999784480315,-1.6998,3.7585
31,CC DChg,13.49999989225762,-1.6998,3.7584
31,CC DChg,13.599999902013224,-1.6998,3.7582
31,CC DChg,13.699999911856139,-1.6998,3.7581
31,CC DChg,13.799999921611743,-1.6998,3.7579
31,CC DChg,13.899999931454659,-1.6998,3.7578
31,CC DChg,13.999999941210262,-1.6998,3.7576
31,CC DChg,14.099999951053178,-1.6998,3.7575
31,CC DChg,14.199999960808782,-1.6998,3.7573
31,CC DChg,14.299999970651697,-1.6998,3.7572
31,CC DChg,14.399999980407301,-1.6998,3.757
31,CC DChg,14.499999990250217,-1.6998,3.7569
31,CC DChg,14.599999991100049,-1.6998,3.7568
31,CC DChg,14.699999992008088,-1.6998,3.7566
31,CC DChg,14.799999992887024,-1.6998,3.7565
31,CC DChg,14.89999999376596,-1.6998,3.7563
31,CC DChg,14.999999994673999,-1.6998,3.7562
31,CC DChg,15.099999995552935,-1.6997,3.7561
31,CC DChg,15.199999996490078,-1.6997,3.7559
31,CC DChg,15.29999999733991,-1.6997,3.7558
31,CC DChg,15.399999998218846,-1.6997,3.7557
31,CC DChg,15.499999999126885,-1.6997,3.7556
31,CC DChg,15.599999999220017,-1.6997,3.7554
31,CC DChg,15.699999999284046,-1.6997,3.7553
31,CC DChg,15.799999999377178,-1.6997,3.7551
31,CC DChg,15.899999999441206,-1.6997,3.755
31,CC DChg,15.999999999563443,-1.6997,3.7549
31,CC DChg,16.099999999598367,-1.6997,3.7547
31,CC DChg,16.1999999996915,-1.6997,3.7546
31,CC DChg,16.299999999726424,-1.6997,3.7545
31,CC DChg,16.39999999984866,-1.6997,3.7543
31,CC DChg,16.49999999991269,-1.6997,3.7542
31,CC DChg,16.59999999991851,-1.6997,3.7541
31,CC DChg,16.69999999992433,-1.6997,3.7539
31,CC DChg,16.79999999993015,-1.6997,3.7539
31,CC DChg,16.899999999965075,-1.6997,3.7537
31,CC DChg,16.999999999970896,-1.6997,3.7536
31,CC DChg,17.10000000000582,-1.6997,3.7534
31,CC DChg,17.20000000001164,-1.6997,3.7533
31,CC DChg,17.300000000017462,-1.6997,3.7532
31,CC DChg,17.39999999999418,-1.6997,3.7531
31,CC DChg,17.5,-1.6997,3.753
31,CC DChg,17.60000000000582,-1.6997,3.7529
31,CC DChg,17.70000000001164,-1.6997,3.7528
31,CC DChg,17.800000000017462,-1.6997,3.7526
31,CC DChg,17.89999999999418,-1.6997,3.7525
31,CC DChg,18.0,-1.6997,3.7523
31,CC DChg,18.10000000000582,-1.6997,3.7522
31,CC DChg,18.20000000001164,-1.6997,3.7521
