Step,Step Type,"t,s","I,A","U,V"
53,CC DChg,0.0,-1.6983,3.5158
53,CC DChg,1.2222222221898846,-1.6983,3.5158
53,CC DChg,2.4444444443797693,-1.6986,3.515
53,CC DChg,3.6666666666278616,-1.699,3.5145
53,CC DChg,4.888888888817746,-1.6992,3.5136
53,CC DChg,6.111111111124046,-1.6994,3.513
53,CC DChg,7.333333333255723,-1.6995,3.5125
53,CC DChg,7.535353535262402,-1.6995,3.512
53,CC DChg,7.737373737327289,-1.6996,3.5117
53,CC DChg,7.939393939333968,-1.6996,3.5113
53,CC DChg,8.14141414128244,-1.6996,3.511
53,CC DChg,8.343434343347326,-1.6997,3.5107
53,CC DChg,8.545454545412213,-1.6997,3.5104
53,CC DChg,8.747474747418892,-1.6997,3.5102
53,CC DChg,8.94949494942557,-1.6997,3.5099
53,CC DChg,9.15151515143225,-1.6997,3.5096
53,CC DChg,9.353535353497136,-1.6997,3.5094
53,CC DChg,9.462809917284176,-1.6997,3.5092
53,CC DChg,9.572084481129423,-1.6998,3.5089
53,CC DChg,9.681359045032877,-1.6998,3.5087
53,CC DChg,9.79063360876171,-1.6998,3.5085
53,CC DChg,9.899908172606956,-1.6998,3.5083
53,CC DChg,10.009182736393996,-1.6998,3.5081
53,CC DChg,10.11845730029745,-1.6998,3.5079
53,CC DChg,10.227731864026282,-1.6998,3.5077
53,CC DChg,10.337006427929737,-1.6998,3.5075
53,CC DChg,10.446280991658568,-1.6998,3.5073
53,CC DChg,10.547124133910984,-1.6998,3.5072
53,CC DChg,10.647967275988776,-1.6998,3.507
53,CC DChg,10.748810418182984,-1.6998,3.5069
53,CC DChg,10.849653560318984,-1.6998,3.5067
53,CC DChg,10.950496702513192,-1.6998,3.5065
53,CC DChg,11.0513398447074,-1.6998,3.5063
53,CC DChg,11.1521829868434,-1.6998,3.5061
53,CC DChg,11.2530261289794,-1.6998,3.506
53,CC DChg,11.353869271173608,-1.6999,3.5058
53,CC DChg,11.454712413309608,-1.6999,3.5057
53,CC DChg,11.554789062589407,-1.6999,3.5055
53,CC DChg,11.654865711927414,-1.6999,3.5054
53,CC DChg,11.754942361207213,-1.6999,3.5052
53,CC DChg,11.855019010487013,-1.6999,3.5051
53,CC DChg,11.955095659766812,-1.6999,3.5049
53,CC DChg,12.055172309104819,-1.6999,3.5048
53,CC DChg,12.15524895832641,-1.6999,3.5046
53,CC DChg,12.25532560760621,-1.6999,3.5045
53,CC DChg,12.355402256944217,-1.6999,3.5043
53,CC DChg,12.455478906224016,-1.6999,3.5042
53,CC DChg,12.555485874356236,-1.6999,3.5041
53,CC DChg,12.655492842430249,-1.6999,3.5039
53,CC DChg,12.755499810620677,-1.6999,3.5038
53,CC DChg,12.85550677869469,-1.6999,3.5037
53,CC DChg,12.95551374682691,-1.6999,3.5035
53,CC DChg,13.055520714900922,-1.6999,3.5034
53,CC DChg,13.155527683033142,-1.6999,3.5033
53,CC DChg,13.255534651165362,-1.6999,3.5031
53,CC DChg,13.355541619297583,-1.6999,3.503
53,CC DChg,13.455548587429803,-1.6999,3.5029
53,CC DChg,13.555549220822286,-1.6999,3.5027
53,CC DChg,13.655549854331184,-1.6999,3.5026
53,CC DChg,13.755550487781875,-1.6999,3.5025
53,CC DChg,13.855551121232565,-1.6999,3.5024
53,CC DChg,13.955551754683256,-1.6999,3.5022
53,CC DChg,14.055552388192154,-1.6999,3.5021
53,CC DChg,14.155553021584637,-1.6999,3.502
53,CC DChg,14.255553655093536,-1.6999,3.5018
53,CC DChg,14.355554288486019,-1.6999,3.5017
53,CC DChg,14.455554922053125,-1.6999,3.5016
53,CC DChg,14.555554979655426,-1.6999,3.5015
53,CC DChg,14.65555503719952,-1.6999,3.5014
53,CC DChg,14.75555509480182,-1.6999,3.5012
53,CC DChg,14.855555152404122,-1.6999,3.5011
53,CC DChg,14.955555210006423,-1.6999,3.501
53,CC DChg,15.055555267608725,-1.6999,3.5009
53,CC DChg,15.155555325211026,-1.6999,3.5008
53,CC DChg,15.25555538275512,-1.6999,3.5007
53,CC DChg,15.35555544035742,-1.6999,3.5005
53,CC DChg,15.455555497901514,-1.6999,3.5004
53,CC DChg,15.55555550311692,-1.6999,3.5003
53,CC DChg,15.655555508390535,-1.6999,3.5002
53,CC DChg,15.755555513605941,-1.6999,3.5001
53,CC DChg,15.855555518821348,-1.6999,3.4999
53,CC DChg,15.955555524094962,-1.6999,3.4998
53,CC DChg,16.055555529310368,-1.6999,3.4997
53,CC DChg,16.155555534583982,-1.6999,3.4996
53,CC DChg,16.25555553979939,-1.6999,3.4995
53,CC DChg,16.355555545014795,-1.6999,3.4994
53,CC DChg,16.45555555028841,-1.6999,3.4992
53,CC DChg,16.555555550788995,-1.6999,3.4992
53,CC DChg,16.655555551231373,-1.6999,3.4991
