Step,Step Type,"t,s","I,A","U,V"
69,SIM,0.0,-0.1787,3.9476
69,SIM,0.18181818176526576,-0.1787,3.9476
69,SIM,0.36363636364694685,-0.1787,3.9476
69,SIM,0.5454545454122126,-0.1788,3.9475
69,SIM,0.7272727272938937,-0.1788,3.9474
69,SIM,0.9090909090591595,-0.18,3.9472
69,SIM,1.0909090909408405,-0.18,3.9472
69,SIM,1.2727272727061063,-0.18,3.9472
69,SIM,1.4545454545877874,-0.18,3.947
69,SIM,1.5619834711542353,-0.18,3.947
69,SIM,1.669421487604268,-0.18,3.947
69,SIM,1.7768595041707158,-0.18,3.947
69,SIM,1.8842975207371637,-0.18,3.947
69,SIM,1.9917355371871963,-0.18,3.947
69,SIM,2.0991735537536442,-0.18,3.9469
69,SIM,2.206611570203677,-0.18,3.9469
69,SIM,2.3140495867701247,-0.18,3.9468
69,SIM,2.4214876033365726,-0.18,3.9468
69,SIM,2.5289256197866052,-0.18,3.9468
69,SIM,2.6296018031425774,-0.18,3.9467
69,SIM,2.7302779863821343,-0.18,3.9467
69,SIM,2.8309541697381064,-0.18,3.9467
69,SIM,2.9316303530940786,-0.18,3.9467
69,SIM,3.0323065364500508,-0.18,3.9467
69,SIM,3.1329827196896076,-0.18,3.9466
69,SIM,3.23365890304558,-0.18,3.9466
69,SIM,3.334335086401552,-0.18,3.9466
69,SIM,3.435011269757524,-0.18,3.9465
69,SIM,3.535687452997081,-0.18,3.9465
69,SIM,3.6357489242218435,-0.18,3.9465
69,SIM,3.735810395446606,-0.18,3.9465
69,SIM,3.8358718666713685,-0.18,3.9464
69,SIM,3.935933337896131,-0.18,3.9465
69,SIM,4.0359948091208935,-0.18,3.9464
69,SIM,4.136056280229241,-0.18,3.9464
69,SIM,4.236117751454003,-0.18,3.9464
69,SIM,4.336179222678766,-0.18,3.9463
69,SIM,4.436240693903528,-0.18,3.9463
69,SIM,4.536302165128291,-0.18,3.9463
69,SIM,4.636307753389701,-0.18,3.9463
69,SIM,4.736313341767527,-0.18,3.9462
69,SIM,4.836318930028938,-0.18,3.9461
69,SIM,4.936324518290348,-0.18,3.9461
69,SIM,5.036330106551759,-0.18,3.9461
69,SIM,5.136335694929585,-0.18,3.9461
69,SIM,5.2363412831909955,-0.18,3.9462
69,SIM,5.336346871452406,-0.18,3.9461
69,SIM,5.436352459713817,-0.18,3.9461
69,SIM,5.536358048091643,-0.18,3.946
69,SIM,5.636358556104824,-0.18,3.946
69,SIM,5.736359064118005,-0.18,3.946
69,SIM,5.836359572131187,-0.18,3.9459
69,SIM,5.936360080144368,-0.18,3.9459
69,SIM,6.0363605881575495,-0.18,3.946
69,SIM,6.136361096287146,-0.18,3.946
69,SIM,6.236361604300328,-0.18,3.946
69,SIM,6.336362112313509,-0.18,3.9459
69,SIM,6.43636262032669,-0.18,3.9459
69,SIM,6.536363128339872,-0.18,3.9459
69,SIM,6.6363631745334715,-0.18,3.9459
69,SIM,6.736363220727071,-0.18,3.9459
69,SIM,6.836363266920671,-0.18,3.9458
69,SIM,6.936363313114271,-0.18,3.9459
69,SIM,7.03636335930787,-0.18,3.9458
69,SIM,7.136363405385055,-0.18,3.9458
69,SIM,7.236363451578654,-0.18,3.9459
69,SIM,7.336363497772254,-0.18,3.9458
69,SIM,7.436363543965854,-0.18,3.9459
69,SIM,7.5363635901594535,-0.18,3.9458
69,SIM,7.636363594327122,-0.18,3.9459
69,SIM,7.736363598611206,-0.18,3.9458
69,SIM,7.836363602778874,-0.18,3.9458
69,SIM,7.936363606946543,-0.18,3.9457
69,SIM,8.036363611114211,-0.18,3.9457
69,SIM,8.136363615398295,-0.18,3.9457
69,SIM,8.236363619565964,-0.18,3.9457
69,SIM,8.336363623733632,-0.18,3.9457
69,SIM,8.4363636279013,-0.18,3.9457
69,SIM,8.536363632185385,-0.18,3.9456
69,SIM,8.636363632511348,-0.18,3.9457
69,SIM,8.736363632953726,-0.18,3.9456
69,SIM,8.836363633279689,-0.18,3.9456
69,SIM,8.936363633722067,-0.18,3.9457
69,SIM,9.03636363404803,-0.18,3.9455
69,SIM,9.136363634490408,-0.18,3.9456
69,SIM,9.236363634816371,-0.18,3.9455
69,SIM,9.33636363525875,-0.18,3.9455
69,SIM,9.436363635584712,-0.18,3.9455
69,SIM,9.53636363602709,-0.18,3.9454
69,SIM,9.636363636003807,-0.18,3.9454
69,SIM,9.73636363609694,-0.18,3.9454
69,SIM,9.836363636073656,-0.18,3.9454
69,SIM,9.936363636166789,-0.18,3.9454
69,SIM,10.036363636143506,-0.18,3.9455
69,SIM,10.136363636236638,-0.18,3.9454
69,SIM,10.236363636213355,-0.18,3.9453
69,SIM,10.336363636306487,-0.18,3.9453
69,SIM,10.436363636283204,-0.18,3.9453
69,SIM,10.536363636376336,-0.18,3.9453
69,SIM,10.636363636353053,-0.18,3.9453
69,SIM,10.73636363632977,-0.18,3.9453
69,SIM,10.836363636422902,-0.18,3.9453
69,SIM,10.93636363639962,-0.18,3.9452
69,SIM,11.036363636376336,-0.18,3.9452
69,SIM,11.136363636353053,-0.18,3.9452
69,SIM,11.23636363632977,-0.18,3.9452
69,SIM,11.336363636306487,-0.18,3.9453
69,SIM,11.43636363639962,-0.18,3.9452
69,SIM,11.536363636376336,-0.18,3.9452
69,SIM,11.636363636353053,-0.18,3.9452
69,SIM,11.73636363632977,-0.18,3.9453
69,SIM,11.836363636422902,-0.18,3.9452
69,SIM,11.93636363639962,-0.18,3.9453
69,SIM,12.036363636376336,-0.18,3.9452
69,SIM,12.136363636353053,-0.18,3.9452
69,SIM,12.23636363632977,-0.18,3.9451
69,SIM,12.336363636306487,-0.18,3.9451
69,SIM,12.43636363639962,-0.18,3.9451
69,SIM,12.536363636376336,-0.18,3.9451
69,SIM,12.636363636353053,-0.18,3.9451
69,SIM,12.73636363632977,-0.18,3.9451
69,SIM,12.836363636422902,-0.18,3.9451
69,SIM,12.93636363639962,-0.18,3.945
69,SIM,13.036363636376336,-0.18,3.9451
69,SIM,13.136363636353053,-0.18,3.9451
69,SIM,13.23636363632977,-0.18,3.9451
69,SIM,13.336363636306487,-0.18,3.9451
69,SIM,13.43636363639962,-0.18,3.945
69,SIM,13.536363636376336,-0.18,3.9449
69,SIM,13.636363636353053,-0.18,3.9451
69,SIM,13.73636363632977,-0.18,3.9449
69,SIM,13.836363636422902,-0.18,3.9449
69,SIM,13.93636363639962,-0.18,3.9448
69,SIM,14.036363636376336,-0.18,3.9449
69,SIM,14.136363636353053,-0.18,3.9449
69,SIM,14.23636363632977,-0.18,3.9448
69,SIM,14.336363636306487,-0.18,3.9449
69,SIM,14.43636363639962,-0.18,3.9449
69,SIM,14.536363636376336,-0.18,3.9449
69,SIM,14.636363636353053,-0.18,3.9448
69,SIM,14.73636363632977,-0.18,3.9448
69,SIM,14.836363636422902,-0.18,3.9449
69,SIM,14.93636363639962,-0.18,3.9448
69,SIM,15.036363636376336,-0.18,3.9448
69,SIM,15.136363636353053,-0.18,3.9448
69,SIM,15.23636363632977,-0.18,3.9448
69,SIM,15.336363636306487,-0.18,3.9448
69,SIM,15.43636363639962,-0.18,3.9448
69,SIM,15.536363636376336,-0.18,3.9447
69,SIM,15.636363636353053,-0.18,3.9447
69,SIM,15.73636363632977,-0.18,3.9447
69,SIM,15.836363636422902,-0.18,3.9447
69,SIM,15.93636363639962,-0.18,3.9447
69,SIM,16.036363636376336,-0.18,3.9448
69,SIM,16.136363636353053,-0.18,3.9447
69,SIM,16.23636363632977,-0.18,3.9448
69,SIM,16.336363636306487,-0.18,3.9447
69,SIM,16.43636363639962,-0.18,3.9447
69,SIM,16.536363636376336,-0.18,3.9447
69,SIM,16.636363636353053,-0.18,3.9447
69,SIM,16.73636363632977,-0.18,3.9447
69,SIM,16.836363636422902,-0.18,3.9447
69,SIM,16.93636363639962,-0.18,3.9446
69,SIM,17.036363636376336,-0.18,3.9446
69,SIM,17.136363636353053,-0.18,3.9446
69,SIM,17.23636363632977,-0.18,3.9445
69,SIM,17.336363636306487,-0.18,3.9445
69,SIM,17.43636363639962,-0.18,3.9445
69,SIM,17.536363636376336,-0.18,3.9446
69,SIM,17.636363636353053,-0.18,3.9446
69,SIM,17.73636363632977,-0.18,3.9446
69,SIM,17.836363636422902,-0.18,3.9446
69,SIM,17.93636363639962,-0.18,3.9445
69,SIM,18.036363636376336,-0.18,3.9445
69,SIM,18.136363636353053,-0.18,3.9445
69,SIM,18.23636363632977,-0.1799,3.9444
69,SIM,18.336363636306487,-0.1799,3.9444
69,SIM,18.43636363639962,-0.18,3.9444
69,SIM,18.536363636376336,-0.18,3.9444
69,SIM,18.636363636353053,-0.18,3.9444
69,SIM,18.73636363632977,-0.18,3.9444
69,SIM,18.836363636422902,-0.18,3.9444
69,SIM,18.93636363639962,-0.18,3.9443
69,SIM,19.036363636376336,-0.18,3.9444
69,SIM,19.136363636353053,-0.18,3.9444
69,SIM,19.23636363632977,-0.18,3.9443
69,SIM,19.336363636306487,-0.18,3.9443
69,SIM,19.43636363639962,-0.18,3.9443
69,SIM,19.536363636376336,-0.18,3.9443
69,SIM,19.636363636353053,-0.18,3.9444
69,SIM,19.73636363632977,-0.18,3.9443
69,SIM,19.836363636422902,-0.18,3.9443
69,SIM,19.93636363639962,-0.18,3.9443
69,SIM,20.036363636376336,-0.18,3.9442
69,SIM,20.136363636353053,-0.18,3.9442
69,SIM,20.23636363632977,-0.18,3.9442
69,SIM,20.336363636306487,-0.18,3.9443
69,SIM,20.43636363639962,-0.18,3.9442
69,SIM,20.536363636376336,-0.18,3.9442
69,SIM,20.636363636353053,-0.18,3.9443
69,SIM,20.73636363632977,-0.18,3.9443
69,SIM,20.836363636422902,-0.18,3.9442
69,SIM,20.93636363639962,-0.185,3.944
69,SIM,21.036363636376336,-0.185,3.9441
69,SIM,21.136363636353053,-0.185,3.944
69,SIM,21.23636363632977,-0.229,3.9421
69,SIM,21.336363636306487,-0.229,3.942
69,SIM,21.43636363639962,-0.229,3.942
69,SIM,21.536363636376336,-0.2759,3.9399
69,SIM,21.636363636353053,-0.2759,3.9398
69,SIM,21.73636363632977,-0.276,3.9398
69,SIM,21.836363636422902,-0.276,3.9397
69,SIM,21.93636363639962,-0.3259,3.9374
69,SIM,22.036363636376336,-0.3259,3.9374
69,SIM,22.136363636353053,-0.326,3.9373
69,SIM,22.23636363632977,-0.3705,3.9351
69,SIM,22.336363636306487,-0.3707,3.9353
69,SIM,22.43636363639962,-0.3708,3.9351
69,SIM,22.536363636376336,-0.4158,3.933
69,SIM,22.636363636353053,-0.4159,3.933
69,SIM,22.73636363632977,-0.4159,3.933
69,SIM,22.836363636422902,-0.4159,3.9329
69,SIM,22.93636363639962,-0.4618,3.9307
69,SIM,23.036363636376336,-0.4619,3.9307
69,SIM,23.136363636353053,-0.4619,3.9306
69,SIM,23.23636363632977,-0.5049,3.9284
69,SIM,23.336363636306487,-0.5049,3.9284
69,SIM,23.43636363639962,-0.5049,3.9283
69,SIM,23.536363636376336,-0.5479,3.9263
69,SIM,23.636363636353053,-0.5479,3.9263
69,SIM,23.73636363632977,-0.548,3.9262
69,SIM,23.836363636422902,-0.548,3.9261
69,SIM,23.93636363639962,-0.5899,3.9242
69,SIM,24.036363636376336,-0.5899,3.924
69,SIM,24.136363636353053,-0.59,3.924
69,SIM,24.23636363632977,-0.6389,3.9216
69,SIM,24.336363636306487,-0.6389,3.9216
69,SIM,24.43636363639962,-0.6389,3.9215
69,SIM,24.536363636376336,-0.6889,3.9191
69,SIM,24.636363636353053,-0.6889,3.9191
69,SIM,24.73636363632977,-0.689,3.919
69,SIM,24.836363636422902,-0.689,3.9188
69,SIM,24.93636363639962,-0.7379,3.9165
69,SIM,25.036363636376336,-0.738,3.9164
69,SIM,25.136363636353053,-0.738,3.9163
69,SIM,25.23636363632977,-0.772,3.9146
69,SIM,25.336363636306487,-0.772,3.9147
69,SIM,25.43636363639962,-0.772,3.9146
69,SIM,25.536363636376336,-0.81,3.9127
69,SIM,25.636363636353053,-0.81,3.9126
69,SIM,25.73636363632977,-0.81,3.9125
69,SIM,25.836363636422902,-0.81,3.9124
69,SIM,25.93636363639962,-0.8499,3.9103
69,SIM,26.036363636376336,-0.8499,3.9103
69,SIM,26.136363636353053,-0.85,3.9103
69,SIM,26.23636363632977,-0.755,3.9142
69,SIM,26.336363636306487,-0.755,3.9142
69,SIM,26.43636363639962,-0.755,3.9141
69,SIM,26.536363636376336,-0.7273,3.9153
69,SIM,26.636363636353053,-0.7272,3.9153
69,SIM,26.73636363632977,-0.7271,3.9153
69,SIM,26.836363636422902,-0.7271,3.9152
69,SIM,26.93636363639962,-0.7369,3.9146
69,SIM,27.036363636376336,-0.7369,3.9146
69,SIM,27.136363636353053,-0.737,3.9146
69,SIM,27.23636363632977,-0.5864,3.9211
69,SIM,27.336363636306487,-0.5863,3.9212
69,SIM,27.43636363639962,-0.5862,3.9212
69,SIM,27.536363636376336,-0.4901,3.9254
69,SIM,27.636363636353053,-0.4901,3.9254
69,SIM,27.73636363632977,-0.49,3.9255
69,SIM,27.836363636422902,-0.49,3.9255
69,SIM,27.93636363639962,-0.4341,3.928
69,SIM,28.036363636376336,-0.4341,3.928
69,SIM,28.136363636353053,-0.434,3.928
69,SIM,28.23636363632977,-0.5529,3.9229
69,SIM,28.336363636306487,-0.5529,3.9227
69,SIM,28.43636363639962,-0.5529,3.9227
69,SIM,28.536363636376336,-0.6079,3.9202
69,SIM,28.636363636353053,-0.608,3.9201
69,SIM,28.73636363632977,-0.608,3.9201
69,SIM,28.836363636422902,-0.608,3.9201
69,SIM,28.93636363639962,-0.629,3.919
69,SIM,29.036363636376336,-0.629,3.9191
69,SIM,29.136363636353053,-0.629,3.919
69,SIM,29.23636363632977,-0.7139,3.9151
69,SIM,29.336363636306487,-0.7139,3.915
69,SIM,29.43636363639962,-0.714,3.915
69,SIM,29.536363636376336,-0.7989,3.9111
69,SIM,29.636363636353053,-0.799,3.9111
69,SIM,29.73636363632977,-0.799,3.9109
69,SIM,29.836363636422902,-0.799,3.9108
69,SIM,29.93636363639962,-0.8769,3.9072
69,SIM,30.036363636376336,-0.8769,3.9072
69,SIM,30.136363636353053,-0.877,3.907
69,SIM,30.23636363632977,-0.7411,3.9127
69,SIM,30.336363636306487,-0.741,3.9127
69,SIM,30.43636363639962,-0.741,3.9128
69,SIM,30.536363636376336,-0.663,3.9161
69,SIM,30.636363636353053,-0.663,3.9161
69,SIM,30.73636363632977,-0.663,3.9161
69,SIM,30.836363636422902,-0.663,3.9161
69,SIM,30.93636363639962,-0.6224,3.9179
69,SIM,31.036363636376336,-0.6223,3.9179
