Step,Step Type,"t,s","I,A","U,V"
67,SIM,0.0,-0.1787,4.1112
67,SIM,0.42424242419656366,-0.1787,4.1112
67,SIM,0.8484848485095426,-0.1788,4.1112
67,SIM,1.2727272727061063,-0.1788,4.1111
67,SIM,1.69696969690267,-0.1788,4.111
67,SIM,2.121212121215649,-0.1799,4.1109
67,SIM,2.5454545454122126,-0.1799,4.1109
67,SIM,2.9696969697251916,-0.1799,4.1108
67,SIM,3.3939393939217553,-0.1799,4.1107
67,SIM,3.818181818118319,-0.1799,4.1106
67,SIM,4.242424242431298,-0.1799,4.1107
67,SIM,4.3719008264597505,-0.18,4.1107
67,SIM,4.501377410488203,-0.18,4.1106
67,SIM,4.630853994516656,-0.1799,4.1106
67,SIM,4.760330578545108,-0.1799,4.1106
67,SIM,4.889807162573561,-0.18,4.1107
67,SIM,5.019283746485598,-0.18,4.1106
67,SIM,5.148760330514051,-0.18,4.1105
67,SIM,5.278236914542504,-0.1799,4.1105
67,SIM,5.407713498570956,-0.1799,4.1104
67,SIM,5.537190082599409,-0.1799,4.1105
67,SIM,5.639869772014208,-0.18,4.1104
67,SIM,5.742549461545423,-0.18,4.1104
67,SIM,5.845229150960222,-0.18,4.1104
67,SIM,5.947908840375021,-0.18,4.1104
67,SIM,6.050588529906236,-0.1799,4.1103
67,SIM,6.153268219321035,-0.1799,4.1104
67,SIM,6.255947908852249,-0.1799,4.1103
67,SIM,6.358627598267049,-0.1799,4.1103
67,SIM,6.461307287681848,-0.1799,4.1102
67,SIM,6.563986977213062,-0.1799,4.1103
67,SIM,6.664230585331097,-0.1799,4.1102
67,SIM,6.764474193449132,-0.1799,4.1102
67,SIM,6.864717801567167,-0.1799,4.1102
67,SIM,6.964961409685202,-0.1799,4.1103
67,SIM,7.065205017803237,-0.18,4.1101
67,SIM,7.165448626037687,-0.18,4.1102
67,SIM,7.265692234155722,-0.18,4.1102
67,SIM,7.365935842273757,-0.18,4.1102
67,SIM,7.466179450391792,-0.18,4.1101
67,SIM,7.566423058509827,-0.18,4.1101
