Step,Step Type,"t,s","I,A","U,V"
79,SIM,0.0,-0.1786,3.9509
79,SIM,0.22222222213167697,-0.1786,3.9509
79,SIM,0.44444444437976927,-0.1787,3.951
79,SIM,0.6666666666278616,-0.1788,3.9509
79,SIM,0.8888888888759539,-0.1788,3.9509
79,SIM,1.1111111110076308,-0.18,3.9506
79,SIM,1.3333333332557231,-0.18,3.9506
79,SIM,1.4444444443797693,-0.18,3.9506
79,SIM,1.5555555555038154,-0.18,3.9505
79,SIM,1.6666666666278616,-0.18,3.9504
79,SIM,1.7777777777519077,-0.18,3.9504
79,SIM,1.8888888888759539,-0.18,3.9504
79,SIM,1.9999999998835847,-0.18,3.9504
79,SIM,2.111111111007631,-0.18,3.9504
79,SIM,2.222222222131677,-0.18,3.9504
79,SIM,2.333333333255723,-0.18,3.9503
79,SIM,2.4444444443797693,-0.18,3.9504
79,SIM,2.5454545454122126,-0.18,3.9504
79,SIM,2.646464646444656,-0.18,3.9502
79,SIM,2.747474747360684,-0.18,3.9503
79,SIM,2.8484848483931273,-0.18,3.9502
79,SIM,2.9494949494255707,-0.18,3.9502
79,SIM,3.050505050458014,-0.18,3.9502
79,SIM,3.1515151514904574,-0.18,3.9502
79,SIM,3.2525252525229007,-0.18,3.9502
79,SIM,3.3535353534389287,-0.1799,3.95
79,SIM,3.454545454471372,-0.1799,3.9501
79,SIM,3.554637281806208,-0.1799,3.9501
79,SIM,3.6547291092574596,-0.18,3.95
79,SIM,3.7548209365922958,-0.18,3.95
79,SIM,3.854912763927132,-0.18,3.95
79,SIM,3.955004591261968,-0.18,3.9499
79,SIM,4.0550964187132195,-0.18,3.9499
79,SIM,4.155188246048056,-0.18,3.9499
79,SIM,4.255280073382892,-0.18,3.9499
79,SIM,4.355371900717728,-0.1799,3.9499
79,SIM,4.455463728168979,-0.1799,3.95
79,SIM,4.555472076055594,-0.1799,3.9499
79,SIM,4.655480424058624,-0.18,3.9498
79,SIM,4.755488771945238,-0.18,3.9498
79,SIM,4.855497119948268,-0.18,3.9499
79,SIM,4.955505467834882,-0.18,3.9499
79,SIM,5.055513815837912,-0.18,3.9499
79,SIM,5.155522163724527,-0.18,3.9498
79,SIM,5.255530511727557,-0.18,3.9498
79,SIM,5.355538859614171,-0.18,3.9498
79,SIM,5.455547207617201,-0.18,3.9497
79,SIM,5.555547966505401,-0.18,3.9497
79,SIM,5.655548725393601,-0.18,3.9498
79,SIM,5.755549484281801,-0.18,3.9498
79,SIM,5.855550243170001,-0.18,3.9497
79,SIM,5.9555510020582005,-0.1799,3.9497
79,SIM,6.055551761062816,-0.1799,3.9496
79,SIM,6.155552519951016,-0.18,3.9496
79,SIM,6.255553278839216,-0.18,3.9496
79,SIM,6.355554037727416,-0.18,3.9496
79,SIM,6.4555547966156155,-0.18,3.9496
79,SIM,6.555554865626618,-0.18,3.9496
79,SIM,6.655554934637621,-0.1799,3.9495
79,SIM,6.7555550035322085,-0.1799,3.9496
79,SIM,6.855555072543211,-0.1799,3.9496
79,SIM,6.955555141554214,-0.18,3.9495
79,SIM,7.055555210565217,-0.18,3.9495
79,SIM,7.15555527957622,-0.18,3.9495
79,SIM,7.255555348587222,-0.18,3.9495
79,SIM,7.35555541748181,-0.18,3.9495
79,SIM,7.455555486492813,-0.18,3.9496
79,SIM,7.555555492755957,-0.18,3.9495
79,SIM,7.655555499019101,-0.18,3.9494
79,SIM,7.755555505282246,-0.18,3.9494
79,SIM,7.85555551154539,-0.18,3.9494
79,SIM,7.955555517808534,-0.18,3.9494
79,SIM,8.055555524188094,-0.1799,3.9494
79,SIM,8.155555530451238,-0.1799,3.9494
79,SIM,8.255555536714382,-0.1799,3.9494
79,SIM,8.355555542977527,-0.18,3.9493
79,SIM,8.455555549240671,-0.18,3.9493
79,SIM,8.555555549799465,-0.18,3.9493
79,SIM,8.655555550358258,-0.18,3.9493
79,SIM,8.755555550917052,-0.18,3.9493
79,SIM,8.855555551475845,-0.18,3.9493
79,SIM,8.955555552034639,-0.18,3.9493
79,SIM,9.055555552709848,-0.18,3.9492
79,SIM,9.155555553268641,-0.18,3.9493
79,SIM,9.255555553827435,-0.18,3.9492
79,SIM,9.355555554386228,-0.18,3.9492
79,SIM,9.455555554945022,-0.18,3.9492
79,SIM,9.555555555038154,-0.18,3.9492
79,SIM,9.655555555014871,-0.18,3.9493
79,SIM,9.755555555108003,-0.18,3.9492
79,SIM,9.855555555201136,-0.18,3.9492
79,SIM,9.955555555177853,-0.18,3.9492
79,SIM,10.055555555270985,-0.18,3.9492
79,SIM,10.155555555247702,-0.18,3.9492
79,SIM,10.255555555340834,-0.18,3.9492
79,SIM,10.355555555433966,-0.18,3.9492
79,SIM,10.455555555410683,-0.18,3.9492
79,SIM,10.5555555553874,-0.18,3.9491
79,SIM,10.655555555480532,-0.18,3.949
79,SIM,10.75555555545725,-0.18,3.949
79,SIM,10.855555555433966,-0.18,3.949
79,SIM,10.955555555410683,-0.18,3.949
79,SIM,11.055555555503815,-0.18,3.949
79,SIM,11.155555555480532,-0.18,3.949
79,SIM,11.25555555545725,-0.18,3.949
79,SIM,11.355555555433966,-0.18,3.949
79,SIM,11.455555555527098,-0.18,3.949
79,SIM,11.555555555503815,-0.18,3.949
79,SIM,11.655555555480532,-0.18,3.949
79,SIM,11.755555555573665,-0.18,3.949
79,SIM,11.855555555550382,-0.18,3.949
79,SIM,11.955555555527098,-0.18,3.949
79,SIM,12.055555555503815,-0.183,3.9489
79,SIM,12.155555555480532,-0.183,3.9488
79,SIM,12.25555555545725,-0.183,3.9488
79,SIM,12.355555555550382,-0.21,3.948
79,SIM,12.455555555527098,-0.21,3.948
79,SIM,12.555555555503815,-0.21,3.948
79,SIM,12.655555555480532,-0.2399,3.9468
79,SIM,12.755555555573665,-0.2399,3.9468
79,SIM,12.855555555550382,-0.2399,3.9468
79,SIM,12.955555555527098,-0.2399,3.9468
79,SIM,13.055555555503815,-0.2709,3.9457
79,SIM,13.155555555480532,-0.2709,3.9458
79,SIM,13.25555555545725,-0.271,3.9457
79,SIM,13.355555555550382,-0.3019,3.9446
79,SIM,13.455555555527098,-0.3019,3.9446
79,SIM,13.555555555503815,-0.3019,3.9446
79,SIM,13.655555555480532,-0.334,3.9434
79,SIM,13.755555555573665,-0.334,3.9434
79,SIM,13.855555555550382,-0.334,3.9434
79,SIM,13.955555555527098,-0.334,3.9433
79,SIM,14.055555555503815,-0.3659,3.9422
79,SIM,14.155555555480532,-0.366,3.9421
79,SIM,14.25555555545725,-0.366,3.9421
79,SIM,14.355555555550382,-0.3969,3.941
79,SIM,14.455555555527098,-0.3969,3.9411
79,SIM,14.555555555503815,-0.3969,3.941
79,SIM,14.655555555480532,-0.4289,3.9398
79,SIM,14.755555555573665,-0.4289,3.9398
79,SIM,14.855555555550382,-0.4289,3.9397
79,SIM,14.955555555527098,-0.4289,3.9397
79,SIM,15.055555555503815,-0.4597,3.9385
79,SIM,15.155555555480532,-0.4598,3.9385
79,SIM,15.25555555545725,-0.4598,3.9385
79,SIM,15.355555555550382,-0.425,3.9395
79,SIM,15.455555555527098,-0.425,3.9395
79,SIM,15.555555555503815,-0.425,3.9394
79,SIM,15.655555555480532,-0.418,3.9396
79,SIM,15.755555555573665,-0.418,3.9396
79,SIM,15.855555555550382,-0.418,3.9396
79,SIM,15.955555555527098,-0.418,3.9396
79,SIM,16.055555555503815,-0.4299,3.9391
79,SIM,16.155555555480532,-0.43,3.939
79,SIM,16.25555555545725,-0.43,3.9391
79,SIM,16.35555555555038,-0.333,3.9422
79,SIM,16.4555555555271,-0.333,3.9422
79,SIM,16.555555555503815,-0.333,3.9422
79,SIM,16.655555555480532,-0.272,3.9443
79,SIM,16.755555555573665,-0.272,3.9443
