Step,Step Type,"t,s","I,A","U,V"
81,SIM,0.0,-0.1785,3.7144
81,SIM,0.2222222222480923,-0.1785,3.7144
81,SIM,0.44444444437976927,-0.1787,3.7142
81,SIM,0.6666666668606922,-0.1788,3.7142
81,SIM,0.8888888889923692,-0.1788,3.7141
81,SIM,1.1111111112404615,-0.18,3.7139
81,SIM,1.3333333333721384,-0.18,3.714
81,SIM,1.4444444443797693,-0.18,3.714
81,SIM,1.5555555556202307,-0.18,3.7138
81,SIM,1.6666666668606922,-0.18,3.7138
81,SIM,1.777777777868323,-0.18,3.7138
81,SIM,1.8888888889923692,-0.18,3.7138
81,SIM,2.0,-0.18,3.7137
81,SIM,2.1111111112404615,-0.18,3.7137
81,SIM,2.2222222222480923,-0.18,3.7137
81,SIM,2.3333333333721384,-0.18,3.7135
81,SIM,2.4444444443797693,-0.18,3.7135
81,SIM,2.5454545456450433,-0.18,3.7135
81,SIM,2.646464646444656,-0.18,3.7134
81,SIM,2.7474747475935146,-0.18,3.7136
81,SIM,2.8484848483931273,-0.18,3.7135
81,SIM,2.9494949496584013,-0.18,3.7134
81,SIM,3.0505050505744293,-0.18,3.7135
81,SIM,3.1515151516068727,-0.18,3.7134
81,SIM,3.252525252639316,-0.18,3.7134
81,SIM,3.3535353536717594,-0.18,3.7134
81,SIM,3.4545454545877874,-0.18,3.7134
81,SIM,3.554637282039039,-0.18,3.7134
81,SIM,3.654729109373875,-0.18,3.7134
81,SIM,3.7548209368251264,-0.18,3.7133
81,SIM,3.854912764043547,-0.18,3.7133
81,SIM,3.9550045913783833,-0.18,3.7131
81,SIM,4.055096418829635,-0.18,3.7132
81,SIM,4.155188246048056,-0.18,3.7132
81,SIM,4.255280073615722,-0.18,3.7132
81,SIM,4.355371900834143,-0.18,3.7131
81,SIM,4.45546372840181,-0.18,3.7132
81,SIM,4.555472076172009,-0.18,3.7132
81,SIM,4.655480424175039,-0.18,3.7131
81,SIM,4.755488772061653,-0.18,3.7131
81,SIM,4.855497120064683,-0.18,3.7131
81,SIM,4.955505468067713,-0.18,3.713
81,SIM,5.055513816070743,-0.18,3.7131
81,SIM,5.155522163840942,-0.18,3.713
81,SIM,5.255530511843972,-0.18,3.713
81,SIM,5.355538859614171,-0.18,3.7131
81,SIM,5.455547207617201,-0.18,3.713
81,SIM,5.555547966621816,-0.18,3.713
81,SIM,5.655548725626431,-0.18,3.713
81,SIM,5.755549484398216,-0.18,3.713
81,SIM,5.855550243170001,-0.18,3.713
81,SIM,5.955551002174616,-0.18,3.7129
81,SIM,6.055551761179231,-0.18,3.7129
81,SIM,6.155552520067431,-0.18,3.7129
81,SIM,6.255553278839216,-0.18,3.7129
81,SIM,6.355554037843831,-0.18,3.7129
81,SIM,6.455554796848446,-0.18,3.7129
81,SIM,6.555554865626618,-0.18,3.7129
81,SIM,6.655554934870452,-0.18,3.7128
81,SIM,6.755555003648624,-0.18,3.7129
81,SIM,6.855555072659627,-0.18,3.7129
81,SIM,6.955555141670629,-0.18,3.7128
81,SIM,7.0555552107980475,-0.18,3.7127
81,SIM,7.15555527957622,-0.18,3.7128
81,SIM,7.255555348820053,-0.18,3.7128
81,SIM,7.355555417598225,-0.18,3.7126
81,SIM,7.455555486609228,-0.18,3.7126
81,SIM,7.555555492872372,-0.18,3.7127
81,SIM,7.655555499251932,-0.18,3.7127
81,SIM,7.755555505398661,-0.18,3.7126
81,SIM,7.855555511661805,-0.18,3.7126
81,SIM,7.955555518041365,-0.18,3.7126
81,SIM,8.055555524420924,-0.18,3.7127
81,SIM,8.155555530567653,-0.18,3.7126
81,SIM,8.255555536830798,-0.18,3.7126
81,SIM,8.355555543210357,-0.18,3.7125
81,SIM,8.455555549240671,-0.18,3.7126
81,SIM,8.555555550032295,-0.18,3.7126
81,SIM,8.655555550474674,-0.18,3.7125
81,SIM,8.755555551033467,-0.18,3.7125
81,SIM,8.85555555159226,-0.18,3.7125
81,SIM,8.955555552034639,-0.18,3.7125
81,SIM,9.055555552826263,-0.18,3.7126
81,SIM,9.155555553385057,-0.18,3.7125
81,SIM,9.255555554060265,-0.18,3.7125
81,SIM,9.355555554386228,-0.18,3.7125
81,SIM,9.455555555061437,-0.18,3.7125
81,SIM,9.555555555270985,-0.18,3.7125
81,SIM,9.655555555247702,-0.18,3.7125
81,SIM,9.755555555224419,-0.18,3.7124
81,SIM,9.855555555201136,-0.18,3.7124
81,SIM,9.955555555177853,-0.18,3.7124
81,SIM,10.0555555553874,-0.18,3.7124
81,SIM,10.155555555247702,-0.18,3.7123
81,SIM,10.25555555545725,-0.18,3.7123
81,SIM,10.355555555666797,-0.18,3.7124
81,SIM,10.455555555643514,-0.18,3.7123
81,SIM,10.55555555562023,-0.18,3.7123
81,SIM,10.655555555596948,-0.18,3.7124
81,SIM,10.755555555573665,-0.18,3.7123
81,SIM,10.855555555666797,-0.18,3.7123
81,SIM,10.955555555643514,-0.18,3.7123
81,SIM,11.05555555562023,-0.18,3.7124
81,SIM,11.155555555596948,-0.18,3.7123
81,SIM,11.255555555573665,-0.18,3.7123
81,SIM,11.355555555666797,-0.18,3.7123
81,SIM,11.455555555643514,-0.18,3.7122
81,SIM,11.55555555562023,-0.18,3.7122
81,SIM,11.655555555596948,-0.18,3.7122
81,SIM,11.755555555573665,-0.18,3.7122
81,SIM,11.855555555666797,-0.18,3.7122
81,SIM,11.955555555643514,-0.18,3.7122
81,SIM,12.05555555562023,-0.183,3.712
81,SIM,12.155555555596948,-0.183,3.7121
81,SIM,12.255555555573665,-0.183,3.7121
81,SIM,12.355555555666797,-0.21,3.7108
81,SIM,12.455555555643514,-0.21,3.7109
81,SIM,12.55555555562023,-0.21,3.7108
81,SIM,12.655555555596948,-0.2399,3.7093
81,SIM,12.755555555573665,-0.2399,3.7093
81,SIM,12.855555555666797,-0.2399,3.7093
81,SIM,12.955555555643514,-0.24,3.7093
81,SIM,13.05555555562023,-0.2709,3.7078
81,SIM,13.155555555596948,-0.2709,3.7078
81,SIM,13.255555555573665,-0.271,3.7077
81,SIM,13.355555555666797,-0.3019,3.7063
81,SIM,13.455555555643514,-0.302,3.7063
81,SIM,13.55555555562023,-0.302,3.7062
81,SIM,13.655555555596948,-0.3339,3.7047
81,SIM,13.755555555573665,-0.3339,3.7047
81,SIM,13.855555555666797,-0.334,3.7046
81,SIM,13.955555555643514,-0.334,3.7046
81,SIM,14.05555555562023,-0.3659,3.7031
81,SIM,14.155555555596948,-0.366,3.703
81,SIM,14.255555555573665,-0.366,3.703
81,SIM,14.355555555666797,-0.397,3.7015
81,SIM,14.455555555643514,-0.397,3.7014
81,SIM,14.55555555562023,-0.397,3.7014
81,SIM,14.655555555596948,-0.4289,3.6999
81,SIM,14.755555555573665,-0.4289,3.6999
81,SIM,14.855555555666797,-0.429,3.6999
81,SIM,14.955555555643514,-0.429,3.6998
81,SIM,15.05555555562023,-0.4599,3.6983
81,SIM,15.155555555596948,-0.4599,3.6982
81,SIM,15.255555555573665,-0.46,3.6982
81,SIM,15.355555555666797,-0.425,3.6997
81,SIM,15.455555555643514,-0.425,3.6996
81,SIM,15.55555555562023,-0.425,3.6996
81,SIM,15.655555555596948,-0.4183,3.7
81,SIM,15.755555555573665,-0.4182,3.6999
81,SIM,15.855555555666797,-0.4181,3.6999
81,SIM,15.955555555643514,-0.4181,3.6999
81,SIM,16.05555555562023,-0.4299,3.6993
81,SIM,16.155555555596948,-0.4299,3.6993
81,SIM,16.255555555573665,-0.4299,3.6993
81,SIM,16.355555555666797,-0.333,3.7035
81,SIM,16.455555555643514,-0.333,3.7035
81,SIM,16.55555555562023,-0.333,3.7035
81,SIM,16.655555555596948,-0.2721,3.7063
81,SIM,16.755555555573665,-0.2721,3.7063
81,SIM,16.855555555666797,-0.2721,3.7064
81,SIM,16.955555555643514,-0.272,3.7064
81,SIM,17.05555555562023,-0.237,3.708
81,SIM,17.155555555596948,-0.237,3.708
81,SIM,17.255555555573665,-0.237,3.708
81,SIM,17.355555555666797,-0.218,3.7089
81,SIM,17.455555555643514,-0.218,3.7089
81,SIM,17.55555555562023,-0.218,3.7089
81,SIM,17.655555555596948,-0.208,3.7093
81,SIM,17.755555555573665,-0.208,3.7094
81,SIM,17.855555555666797,-0.208,3.7094
81,SIM,17.955555555643514,-0.208,3.7094
81,SIM,18.05555555562023,-0.204,3.7096
81,SIM,18.155555555596948,-0.204,3.7095
81,SIM,18.255555555573665,-0.204,3.7095
81,SIM,18.355555555666797,-0.203,3.7095
81,SIM,18.455555555643514,-0.203,3.7095
81,SIM,18.55555555562023,-0.203,3.7096
81,SIM,18.655555555596948,-0.204,3.7096
81,SIM,18.755555555573665,-0.204,3.7095
81,SIM,18.855555555666797,-0.204,3.7096
81,SIM,18.955555555643514,-0.204,3.7095
81,SIM,19.05555555562023,-0.205,3.7096
81,SIM,19.155555555596948,-0.205,3.7095
81,SIM,19.255555555573665,-0.205,3.7095
81,SIM,19.355555555666797,-0.2056,3.7093
81,SIM,19.455555555643514,-0.2058,3.7094
